species	gene	family	type	is_MYB	degree	strength	transitivity	treatment_r	treatment_padj	N_correlated	on_conserved_edge	conservation_status
sugarcane	SoffiXsponR570.01Dg243900	NAC	TFF	FALSE	346	67.725313	0.204607522828181			FALSE	FALSE	
sugarcane	SoffiXsponR570.01Dg244800	MYB-related	TFF	TRUE	2	1.525058	1	-0.6105	0.0001292	TRUE	TRUE	ortholog_not_correlated
sugarcane	SoffiXsponR570.01Dg245300	EIL	TFF	FALSE	2	0.598944	1	-0.4285	0.01943	FALSE	TRUE	
sugarcane	SoffiXsponR570.01Dg246700	WRKY	TFF	FALSE	6	0.618639	0.666666666666667			FALSE	FALSE	
sugarcane	SoffiXsponR570.01Dg248300	bZIP	TFF	FALSE	220	31.795503	0.301494396014944			FALSE	FALSE	
sugarcane	SoffiXsponR570.01Dg249200	MYB	TFF	TRUE	2	0.407284	0			FALSE	FALSE	
sugarcane	SoffiXsponR570.01Dg249400	MYB	TFF	TRUE	3	0.165203	0.333333333333333			FALSE	FALSE	
sugarcane	SoffiXsponR570.01Dg252500	PAS	TFF	FALSE	1	0.166498		0.2946	0.17	FALSE	TRUE	
sugarcane	SoffiXsponR570.01Dg253500	SET	OTR	FALSE	180	15.94972	0.676536312849162	0.2733	0.2182	FALSE	TRUE	
sugarcane	SoffiXsponR570.01Dg255900	PHD	OTR	FALSE	1	0.2601				FALSE	FALSE	
sugarcane	SoffiXsponR570.01Dg256000	MYB	TFF	TRUE	30	3.337354	0.280459770114943			FALSE	FALSE	
sugarcane	SoffiXsponR570.01Dg257500	C3H	TFF	FALSE	5	0.407569	0.4			FALSE	FALSE	
sugarcane	SoffiXsponR570.01Dg262500	MYB	TFF	TRUE	6	3.597059	0.666666666666667			FALSE	FALSE	
sugarcane	SoffiXsponR570.01Dg269000	Pseudo_ARR-B	OTR	FALSE	56	5.81012	0.18961038961039	0.0163	0.9734	FALSE	TRUE	
sugarcane	SoffiXsponR570.01Dg276400	C2C2-Dof	TFF	FALSE	232	27.714812	0.323816987610091	-0.3091	0.1412	FALSE	TRUE	
sugarcane	SoffiXsponR570.01Dg277700	GRAS	TFF	FALSE	239	41.303587	0.26549699377659	0.3714	0.05578	FALSE	TRUE	
sugarcane	SoffiXsponR570.01Dg279000	Sigma70-like	TFF	FALSE	20	1.847689	0.4	0.0058	0.9913	FALSE	TRUE	
sugarcane	SoffiXsponR570.01Dg281000	LIM	TFF	FALSE	1	0.037734				FALSE	FALSE	
sugarcane	SoffiXsponR570.01Dg282100	LIM	TFF	FALSE	19	1.676733	0.391812865497076			FALSE	FALSE	
sugarcane	SoffiXsponR570.01Dg289400	FAR1	TFF	FALSE	8	0.872396	0.357142857142857	0.4937	0.004544	FALSE	TRUE	
sugarcane	SoffiXsponR570.01Dg289900	Top	TFF	FALSE	12848	4616.706658	0.65419234770056	0.084	0.8129	FALSE	TRUE	
sugarcane	SoffiXsponR570.01Dg291600	CCAAT	TFF	FALSE	256	55.264747	0.419301470588235			FALSE	FALSE	
sugarcane	SoffiXsponR570.01Dg296900	MYB-related	TFF	TRUE	3	0.176593	0.333333333333333			FALSE	FALSE	
sugarcane	SoffiXsponR570.01Dg302100	bHLH	TFF	FALSE	86	12.246238	0.170725034199726			FALSE	FALSE	
sugarcane	SoffiXsponR570.01Dg303700	AP2-EREBP	TFF	FALSE	21	6.156933	0.180952380952381			FALSE	FALSE	
sugarcane	SoffiXsponR570.01Dg306500	HSF	TFF	FALSE	7671	1698.190835	0.883008169918811	0.0417	0.9214	FALSE	TRUE	
sugarcane	SoffiXsponR570.01Dg306800	ARR-B;MYB-related	TFF	TRUE	2	0.150745	0			FALSE	FALSE	
sugarcane	SoffiXsponR570.01Dg311500	C2C2-YABBY	TFF	FALSE	1	0.011981				FALSE	FALSE	
sugarcane	SoffiXsponR570.01Dg314300	MYB-related	TFF	TRUE	7	0.93916	0.476190476190476			FALSE	FALSE	
sugarcane	SoffiXsponR570.01Dg314400	ABI3VP1	TFF	FALSE	4	0.528809	0.166666666666667			FALSE	FALSE	
sugarcane	SoffiXsponR570.01Dg326000	GNAT	OTR	FALSE	59	4.865968	0.459964932787843			FALSE	FALSE	
sugarcane	SoffiXsponR570.01Dg326700	GRAS	TFF	FALSE	547	56.397304	0.700959613208242	0.3781	0.04992	FALSE	TRUE	
sugarcane	SoffiXsponR570.01Dg328100	AP2-EREBP	TFF	FALSE	25	2.591036	0.303333333333333			FALSE	FALSE	
sugarcane	SoffiXsponR570.01Dg328800	TIG	TFF	FALSE	11	1.505608	0.2	-0.1042	0.7444	FALSE	TRUE	
sugarcane	SoffiXsponR570.01Dg331900	MADS	TFF	FALSE	2618	310.291181	0.883031351978732	0.1716	0.5305	FALSE	TRUE	
sugarcane	SoffiXsponR570.01Dg333700	AP2-EREBP	TFF	FALSE	1	0.278919				FALSE	FALSE	
sugarcane	SoffiXsponR570.01Dg333900	AP2-EREBP	TFF	FALSE	5	0.647269	0.9			FALSE	FALSE	
sugarcane	SoffiXsponR570.01Dg335100	Tify	TFF	FALSE	110	23.113757	0.328106755629691			FALSE	FALSE	
sugarcane	SoffiXsponR570.01Dg335200	Tify	TFF	FALSE	36	4.901916	0.355555555555556			FALSE	FALSE	
sugarcane	SoffiXsponR570.01Dg337300	GNAT	OTR	FALSE	112	13.198099	0.503056628056628			FALSE	FALSE	
sugarcane	SoffiXsponR570.01Dg337700	AP2-EREBP	TFF	FALSE	66	16.253862	0.112820512820513			FALSE	FALSE	
sugarcane	SoffiXsponR570.01Dg338400	CCAAT	TFF	FALSE	178	24.966503	0.209356947882943	-0.4348	0.01712	FALSE	TRUE	
sugarcane	SoffiXsponR570.01Dg340400	bHLH	TFF	FALSE	313	41.306658	0.931227983943639			FALSE	FALSE	
sugarcane	SoffiXsponR570.01Dg342100	C2C2-Dof	TFF	FALSE	39	5.523242	0.326585695006748			FALSE	FALSE	
sugarcane	SoffiXsponR570.01Dg343300	SET	OTR	FALSE	4	0.324272	1			FALSE	FALSE	
sugarcane	SoffiXsponR570.01Dg346200	HB	TFF	FALSE	84	9.029415	0.333333333333333	-0.3113	0.1373	FALSE	TRUE	
sugarcane	SoffiXsponR570.01Dg348100	HSF	TFF	FALSE	166	18.358264	0.45206279664111			FALSE	FALSE	
sugarcane	SoffiXsponR570.01Dg354400	Top	TFF	FALSE	2	0.379055	0			FALSE	FALSE	
sugarcane	SoffiXsponR570.01Dg355200	AP2-EREBP	TFF	FALSE	32	6.415013	0.0766129032258065			FALSE	FALSE	
sugarcane	SoffiXsponR570.01Dg365400	MYB-related	TFF	TRUE	834	96.388094	0.70415792216167	-0.3234	0.1162	FALSE	TRUE	
sugarcane	SoffiXsponR570.01Dg366400	bHLH	TFF	FALSE	1029	147.689025	0.540731245249629			FALSE	FALSE	
sugarcane	SoffiXsponR570.01Dg368300	NAC	TFF	FALSE	3	0.381131	0			FALSE	FALSE	
sugarcane	SoffiXsponR570.01Dg369900	RWP-RK	TFF	FALSE	3	0.145888	0	-0.4664	0.00861	FALSE	TRUE	
sugarcane	SoffiXsponR570.01Dg372000	MYB-related	TFF	TRUE	4	0.369835	0.166666666666667			FALSE	FALSE	
sugarcane	SoffiXsponR570.01Dg374900	FHA	TFF	FALSE	17	1.936548	0.404411764705882			FALSE	FALSE	
sugarcane	SoffiXsponR570.01Dg375000	bZIP	TFF	FALSE	386	39.18948	0.757136128120584			FALSE	FALSE	
sugarcane	SoffiXsponR570.01Dg375900	OFP	TFF	FALSE	10	2.987294	0.4			FALSE	FALSE	
sugarcane	SoffiXsponR570.01Dg377800	HB	TFF	FALSE	795	89.024017	0.750968743564153	0.2091	0.4074	FALSE	TRUE	
sugarcane	SoffiXsponR570.01Dg378100	HB	TFF	FALSE	1118	177.272186	0.498878128388237			FALSE	FALSE	
sugarcane	SoffiXsponR570.01Dg378200	Top	TFF	FALSE	9034	2272.621416	0.759200056095206	0.1993	0.4351	FALSE	TRUE	
sugarcane	SoffiXsponR570.01Dg378800	MADS	TFF	FALSE	30	2.934717	0.754022988505747			FALSE	FALSE	
sugarcane	SoffiXsponR570.01Dg379500	bHLH	TFF	FALSE	1	0.018914				FALSE	FALSE	
sugarcane	SoffiXsponR570.01Dg381400	NAC	TFF	FALSE	7	0.872301	0.666666666666667			FALSE	FALSE	
sugarcane	SoffiXsponR570.01Dg383300	AP2-EREBP	TFF	FALSE	55	14.432781	0.133333333333333			FALSE	FALSE	
sugarcane	SoffiXsponR570.01Dg387100	Trihelix	TFF	FALSE	81	7.943052	0.585493827160494			FALSE	FALSE	
sugarcane	SoffiXsponR570.01Dg387800	SWI/SNF-BAF60b	OTR	FALSE	603	72.163387	0.637201588954453	0.0022	0.9964	FALSE	TRUE	
sugarcane	SoffiXsponR570.01Dg396000	Not1	TFF	FALSE	1139	182.77985	0.56448708591849	0.2131	0.3942	FALSE	TRUE	
sugarcane	SoffiXsponR570.01Eg001400	AP2-EREBP	TFF	FALSE	1	0.187794				FALSE	FALSE	
sugarcane	SoffiXsponR570.01Eg002100	Sigma70-like	TFF	FALSE	778	163.708219	0.433845156210195	0.1309	0.6509	FALSE	TRUE	
sugarcane	SoffiXsponR570.01Eg006600	HSF	TFF	FALSE	9677	2640.775823	0.800543585082155	0.0058	0.9916	FALSE	TRUE	
sugarcane	SoffiXsponR570.01Eg020200	mTERF	OTR	FALSE	288	41.841626	0.668505613627565			FALSE	FALSE	
sugarcane	SoffiXsponR570.01Eg020800	mTERF	OTR	FALSE	178	22.457579	0.658795150130134			FALSE	FALSE	
sugarcane	SoffiXsponR570.01Eg020900	C2H2	TFF	FALSE	2	0.421646	1			FALSE	FALSE	
sugarcane	SoffiXsponR570.01Eg027700	SBP	TFF	FALSE	3338	364.872511	0.947268968783828	-0.0779	0.8307	FALSE	TRUE	
sugarcane	SoffiXsponR570.01Eg030100	C3H	TFF	FALSE	11395	3693.741961	0.720792734573203	-0.0147	0.9765	FALSE	TRUE	
sugarcane	SoffiXsponR570.01Eg034700	mTERF	OTR	FALSE	12130	4151.668744	0.69374554672201			FALSE	FALSE	
sugarcane	SoffiXsponR570.01Eg034900	mTERF	OTR	FALSE	11519	3723.00951	0.704586777749637			FALSE	FALSE	
sugarcane	SoffiXsponR570.01Eg036300	C2H2	TFF	FALSE	14	1.74064	0.857142857142857	0.4775	0.006685	FALSE	TRUE	
sugarcane	SoffiXsponR570.01Eg040400	TFIIS	TFF	FALSE	5370	876.851571	0.836788751758925	-0.337	0.09579	FALSE	TRUE	
sugarcane	SoffiXsponR570.01Eg040500	AP2-EREBP	TFF	FALSE	15489	6935.213292	0.542414406398249	-0.023	0.9599	FALSE	TRUE	
sugarcane	SoffiXsponR570.01Eg041000	NAC	TFF	FALSE	6	0.611706	0.2			FALSE	FALSE	
sugarcane	SoffiXsponR570.01Eg044700	mTERF	OTR	FALSE	194	65.992851	0.265584103413279			FALSE	FALSE	
sugarcane	SoffiXsponR570.01Eg044900	bZIP	TFF	FALSE	13361	5167.577749	0.633950484630619	0.0423	0.9203	FALSE	TRUE	
sugarcane	SoffiXsponR570.01Eg051000	DDT	OTR	FALSE	506	102.168154	0.258591946151137	-0.5362	0.001506	FALSE	TRUE	
sugarcane	SoffiXsponR570.01Eg054400	FHA	TFF	FALSE	9797	2747.58936	0.763618149121324	-0.1961	0.4453	FALSE	TRUE	
sugarcane	SoffiXsponR570.01Eg056400	WRKY	TFF	FALSE	1	0.261586				FALSE	FALSE	
sugarcane	SoffiXsponR570.01Eg058700	bHLH	TFF	FALSE	2	0.195318	1			FALSE	FALSE	
sugarcane	SoffiXsponR570.01Eg059300	bZIP	TFF	FALSE	1931	171.855183	0.973429429300505	0.219	0.3742	FALSE	TRUE	
sugarcane	SoffiXsponR570.01Eg060200	HSF	TFF	FALSE	4864	709.858969	0.940042865298657			FALSE	FALSE	
sugarcane	SoffiXsponR570.01Eg062400	GNAT	OTR	FALSE	6	0.325948	0.133333333333333	0.2486	0.2835	FALSE	TRUE	
sugarcane	SoffiXsponR570.01Eg062900	GNAT	OTR	FALSE	7	0.324557	0			FALSE	FALSE	
sugarcane	SoffiXsponR570.01Eg064400	TRAF	OTR	FALSE	11519	3693.073277	0.741532086903959	0.036	0.9331	FALSE	TRUE	
sugarcane	SoffiXsponR570.01Eg065600	C2C2-GATA	TFF	FALSE	16	2.003312	0.525			FALSE	FALSE	
sugarcane	SoffiXsponR570.01Eg069100	TCP	TFF	FALSE	2	0.145793	1			FALSE	FALSE	
sugarcane	SoffiXsponR570.01Eg069500	mTERF	OTR	FALSE	13	1.801956	0.41025641025641	0.3334	0.101	FALSE	TRUE	
sugarcane	SoffiXsponR570.01Eg071800	bHLH	TFF	FALSE	8	0.781271	0.464285714285714			FALSE	FALSE	
sugarcane	SoffiXsponR570.01Eg072700	GeBP	TFF	FALSE	2	0.377074	0			FALSE	FALSE	
sugarcane	SoffiXsponR570.01Eg074400	FAR1	TFF	FALSE	2830	287.764192	0.962401028219838	0.1103	0.7247	FALSE	TRUE	
sugarcane	SoffiXsponR570.01Eg074900	NAC	TFF	FALSE	1	0.034267				FALSE	FALSE	
sugarcane	SoffiXsponR570.01Eg078900	HB	TFF	FALSE	510	109.408559	0.811510458800416			FALSE	FALSE	
sugarcane	SoffiXsponR570.01Eg079100	MYB	TFF	TRUE	14	2.667249	0.021978021978022	-0.1459	0.596	FALSE	TRUE	
sugarcane	SoffiXsponR570.01Eg079500	AP2-EREBP	TFF	FALSE	18	4.112761	0.261437908496732			FALSE	FALSE	
sugarcane	SoffiXsponR570.01Eg079700	bZIP	TFF	FALSE	354	29.526138	0.000208063251228373	0.0352	0.9344	FALSE	TRUE	
sugarcane	SoffiXsponR570.01Eg080400	TRAF	OTR	FALSE	1342	243.146553	0.311677674533874	-0.5087	0.003114	FALSE	TRUE	
sugarcane	SoffiXsponR570.01Eg083000	C2C2-Dof	TFF	FALSE	85	23.776993	0.0893557422969188	0.2021	0.4262	FALSE	TRUE	
sugarcane	SoffiXsponR570.01Eg083200	MYB-related	TFF	TRUE	8	1.881711	0.928571428571429			FALSE	FALSE	
sugarcane	SoffiXsponR570.01Eg083300	SWI/SNF-BAF60b	OTR	FALSE	5988	1061.703047	0.892252407493011			FALSE	FALSE	
sugarcane	SoffiXsponR570.01Eg083700	C2H2	TFF	FALSE	146	31.574027	0.309116674539443	0.525	0.002046	FALSE	TRUE	
sugarcane	SoffiXsponR570.01Eg085500	SWI/SNF-BAF60b	OTR	FALSE	4	0.363397	0.333333333333333			FALSE	FALSE	
sugarcane	SoffiXsponR570.01Eg088000	WRKY	TFF	FALSE	17	2.108894	0.463235294117647			FALSE	FALSE	
sugarcane	SoffiXsponR570.01Eg090900	MADS	TFF	FALSE	203	24.177474	0.579524947568649			FALSE	FALSE	
sugarcane	SoffiXsponR570.01Eg091000	MADS	TFF	FALSE	1	0.261091				FALSE	FALSE	
sugarcane	SoffiXsponR570.01Eg091800	PAS	TFF	FALSE	351	38.367509	0.599088319088319	-0.1921	0.4588	FALSE	TRUE	
sugarcane	SoffiXsponR570.01Eg092700	MYB-related	TFF	TRUE	47	2.876903	0.895467160037003	-0.1963	0.4446	FALSE	TRUE	
sugarcane	SoffiXsponR570.01Eg095600	PHD	OTR	FALSE	82	8.690475	0.735922914784703	-0.1921	0.459	FALSE	TRUE	
sugarcane	SoffiXsponR570.01Eg097000	Top	TFF	FALSE	3638	444.876583	0.949068753539873	-0.0974	0.7674	FALSE	TRUE	
sugarcane	SoffiXsponR570.01Eg097800	HSF	TFF	FALSE	1	0.431951				FALSE	FALSE	
sugarcane	SoffiXsponR570.01Eg100000	WRKY	TFF	FALSE	1	0.09964				FALSE	FALSE	
sugarcane	SoffiXsponR570.01Eg100100	bHLH	TFF	FALSE	116	28.150995	0.281259370314843	0.4391	0.01568	FALSE	TRUE	
sugarcane	SoffiXsponR570.01Eg104400	C2C2-GATA	TFF	FALSE	214	32.972136	0.39173357904436			FALSE	FALSE	
sugarcane	SoffiXsponR570.01Eg106100	HB	TFF	FALSE	3	1.014057	0.666666666666667			FALSE	FALSE	
sugarcane	SoffiXsponR570.01Eg108800	GRF	TFF	FALSE	567	107.401291	0.85931784047214			FALSE	FALSE	
sugarcane	SoffiXsponR570.01Eg110500	HB	TFF	FALSE	15186	6625.917209	0.555664821518841			FALSE	FALSE	
sugarcane	SoffiXsponR570.01Eg110700	HB	TFF	FALSE	9	3.419055	0.361111111111111			FALSE	FALSE	
sugarcane	SoffiXsponR570.01Eg111900	bHLH	TFF	FALSE	18	1.747459	0.601307189542484	-0.0943	0.7776	FALSE	TRUE	
sugarcane	SoffiXsponR570.01Eg114300	MYB-related	TFF	TRUE	87	5.952231	0.896017107725207			FALSE	FALSE	
sugarcane	SoffiXsponR570.01Eg116300	PAS	TFF	FALSE	823	90.437144	0.702341147011261	0.1753	0.5169	FALSE	TRUE	
sugarcane	SoffiXsponR570.01Eg116500	MYB-related	TFF	TRUE	32	6.415013	0.0766129032258065			FALSE	FALSE	
sugarcane	SoffiXsponR570.01Eg117400	zf-HD	TFF	FALSE	54	9.818959	0.642208245981831			FALSE	FALSE	
sugarcane	SoffiXsponR570.01Eg118600	PHD	OTR	FALSE	12	1.180325	0.590909090909091			FALSE	FALSE	
sugarcane	SoffiXsponR570.01Eg122600	C2C2-CO-like	TFF	FALSE	169	26.219615	0.492040011270781	0.6012	0.0001822	TRUE	TRUE	ortholog_not_correlated
sugarcane	SoffiXsponR570.01Eg125300	GRAS	TFF	FALSE	70	10.210735	0.280331262939959	0.5746	0.0004674	FALSE	TRUE	
sugarcane	SoffiXsponR570.01Eg130600	GNAT	OTR	FALSE	2961	324.891491	0.909363390746369	-0.2521	0.2738	FALSE	TRUE	
sugarcane	SoffiXsponR570.01Eg131600	C3H	TFF	FALSE	1	0.025848				FALSE	FALSE	
sugarcane	SoffiXsponR570.01Eg132600	CCAAT	TFF	FALSE	16	1.885938	0.241666666666667			FALSE	FALSE	
sugarcane	SoffiXsponR570.01Eg136500	C3H	TFF	FALSE	541	80.223592	0.867186965153693	0.0524	0.8979	FALSE	TRUE	
sugarcane	SoffiXsponR570.01Eg139300	C2C2-GATA	TFF	FALSE	89	9.679655	0.544943820224719			FALSE	FALSE	
sugarcane	SoffiXsponR570.01Eg141200	HB	TFF	FALSE	26	2.712466	0.372307692307692	-0.4367	0.01644	FALSE	TRUE	
sugarcane	SoffiXsponR570.01Eg141300	HB	TFF	FALSE	2	0.311701	0			FALSE	FALSE	
sugarcane	SoffiXsponR570.01Eg141800	WRKY	TFF	FALSE	208	33.937794	0.384383128948346			FALSE	FALSE	
sugarcane	SoffiXsponR570.01Eg144500	HB	TFF	FALSE	216	36.261266	0.351464254952627	0.1471	0.596	FALSE	TRUE	
sugarcane	SoffiXsponR570.01Eg145100	bHLH	TFF	FALSE	323	70.286528	0.306020806491933	0.1432	0.6057	FALSE	TRUE	
sugarcane	SoffiXsponR570.01Eg145400	bHLH	TFF	FALSE	92	35.109915	0.314859053989489	0.1459	0.596	FALSE	TRUE	
sugarcane	SoffiXsponR570.01Eg147300	MYB-related	TFF	TRUE	1	0.096173				FALSE	FALSE	
sugarcane	SoffiXsponR570.01Eg152200	WRKY	TFF	FALSE	25	10.728449	0.543333333333333	0.0179	0.9707	FALSE	TRUE	
sugarcane	SoffiXsponR570.01Eg152300	WRKY	TFF	FALSE	4	0.175203	0.5			FALSE	FALSE	
sugarcane	SoffiXsponR570.01Eg154700	NOT2_3_5	OTR	FALSE	119	12.626753	0.544509329155391	-0.017	0.9724	FALSE	TRUE	
sugarcane	SoffiXsponR570.01Eg156200	C2C2-YABBY	TFF	FALSE	151	18.238969	0.389139072847682	0.1302	0.6537	FALSE	TRUE	
sugarcane	SoffiXsponR570.01Eg157900	CCAAT	TFF	FALSE	233	45.577499	0.299430220512062	-0.8741	5.395e-13	TRUE	TRUE	ortholog_not_correlated
sugarcane	SoffiXsponR570.01Eg160300	MYB-related	TFF	TRUE	5449	868.105083	0.848949705573157			FALSE	FALSE	
sugarcane	SoffiXsponR570.01Eg162100	zf-LSD1	TFF	FALSE	12	1.532941	0.590909090909091	0.1059	0.7387	FALSE	TRUE	
sugarcane	SoffiXsponR570.01Eg162400	bHLH	TFF	FALSE	7	1.148649	0.476190476190476	0.173	0.5254	FALSE	TRUE	
sugarcane	SoffiXsponR570.01Eg164900	AUX/IAA	OTR	FALSE	1890	520.083167	0.551851011565146	0.1425	0.6082	FALSE	TRUE	
sugarcane	SoffiXsponR570.01Eg165200	AUX/IAA	OTR	FALSE	585	82.321186	0.448425242945791	-0.1397	0.6184	FALSE	TRUE	
sugarcane	SoffiXsponR570.01Eg165800	WRKY	TFF	FALSE	6	0.623592	0.266666666666667	-0.0173	0.972	FALSE	TRUE	
sugarcane	SoffiXsponR570.01Eg166800	LIM	TFF	FALSE	8	0.515818	0.107142857142857	-0.2961	0.1667	FALSE	TRUE	
sugarcane	SoffiXsponR570.01Eg167700	NAC	TFF	FALSE	4	0.18907	0.5			FALSE	FALSE	
sugarcane	SoffiXsponR570.01Eg168200	ABI3VP1	TFF	FALSE	1	0.082306				FALSE	FALSE	
sugarcane	SoffiXsponR570.01Eg168400	ABI3VP1	TFF	FALSE	232	26.712431	0.0171667413046723			FALSE	FALSE	
sugarcane	SoffiXsponR570.01Eg168500	ABI3VP1	TFF	FALSE	3	0.440065	0			FALSE	FALSE	
sugarcane	SoffiXsponR570.01Eg168900	ABI3VP1	TFF	FALSE	4	0.344577	0.5			FALSE	FALSE	
sugarcane	SoffiXsponR570.01Eg169000	ABI3VP1	TFF	FALSE	132	42.855923	0.174068933610918			FALSE	FALSE	
sugarcane	SoffiXsponR570.01Eg169500	ABI3VP1	TFF	FALSE	12	1.137239	0.681818181818182			FALSE	FALSE	
sugarcane	SoffiXsponR570.01Eg169600	ABI3VP1	TFF	FALSE	1	0.038229				FALSE	FALSE	
sugarcane	SoffiXsponR570.01Eg169900	C2C2-Dof	TFF	FALSE	1	0.156098				FALSE	FALSE	
sugarcane	SoffiXsponR570.01Eg172100	C2H2	TFF	FALSE	54	7.976638	0.53738644304682			FALSE	FALSE	
sugarcane	SoffiXsponR570.01Eg172800	AP2-EREBP	TFF	FALSE	1	0.149165				FALSE	FALSE	
sugarcane	SoffiXsponR570.01Eg179500	mTERF	OTR	FALSE	435	47.636623	0.659017956459558	-0.268	0.2312	FALSE	TRUE	
sugarcane	SoffiXsponR570.01Eg184100	GRAS	TFF	FALSE	6	0.762261	0.933333333333333			FALSE	FALSE	
sugarcane	SoffiXsponR570.01Eg190900	MYB-related	TFF	TRUE	7731	1665.070415	0.858761729921522	-0.0837	0.8137	FALSE	TRUE	
sugarcane	SoffiXsponR570.01Eg195600	Trihelix	TFF	FALSE	76	10.981416	0.296140350877193			FALSE	FALSE	
sugarcane	SoffiXsponR570.01Eg209000	Top	TFF	FALSE	7561	1691.383107	0.761729957894486	0.0819	0.8192	FALSE	TRUE	
sugarcane	SoffiXsponR570.01Eg214100	AP2-EREBP	TFF	FALSE	9	0.90914	0.444444444444444			FALSE	FALSE	
sugarcane	SoffiXsponR570.01Eg215000	MYB-related	TFF	TRUE	40	8.712731	0.501282051282051			FALSE	FALSE	
sugarcane	SoffiXsponR570.01Eg215500	AP2-EREBP	TFF	FALSE	111	7.846358	0.864045864045864			FALSE	FALSE	
sugarcane	SoffiXsponR570.01Eg216800	C2C2-GATA	TFF	FALSE	540	82.131686	0.604445818731533			FALSE	FALSE	
sugarcane	SoffiXsponR570.01Eg216900	Not1	TFF	FALSE	3	0.358349	1			FALSE	FALSE	
sugarcane	SoffiXsponR570.01Eg230200	ABI3VP1	TFF	FALSE	6	2.482256	0.733333333333333			FALSE	FALSE	
sugarcane	SoffiXsponR570.01Eg230800	MADS	TFF	FALSE	634	58.392506	0.843711533382172	0.0253	0.9547	FALSE	TRUE	
sugarcane	SoffiXsponR570.01Eg233400	SWI/SNF-SWI3	OTR	FALSE	1	0.093697		0.1566	0.5864	FALSE	TRUE	
sugarcane	SoffiXsponR570.01Eg233600	bZIP	TFF	FALSE	261	28.991841	0.541968759210139	0.1578	0.5815	FALSE	TRUE	
sugarcane	SoffiXsponR570.01Eg241500	GNAT	OTR	FALSE	442	68.282676	0.268928084054135	0.5557	0.0008504	FALSE	TRUE	
sugarcane	SoffiXsponR570.01Eg245000	C2H2	TFF	FALSE	128	30.782891	0.388902559055118			FALSE	FALSE	
sugarcane	SoffiXsponR570.01Eg245100	C2H2	TFF	FALSE	18	2.857804	0.261437908496732			FALSE	FALSE	
sugarcane	SoffiXsponR570.01Eg249000	C2H2	TFF	FALSE	11	0.833062	0.309090909090909			FALSE	FALSE	
sugarcane	SoffiXsponR570.01Eg249100	MYB-related	TFF	TRUE	21	1.974567	0.366666666666667			FALSE	FALSE	
sugarcane	SoffiXsponR570.01Eg255300	CCAAT	TFF	FALSE	211	37.468699	0.232859399684044			FALSE	FALSE	
sugarcane	SoffiXsponR570.01Eg258400	Tify	TFF	FALSE	13338	5222.690185	0.636109966295481			FALSE	FALSE	
sugarcane	SoffiXsponR570.01Eg265200	bHLH	TFF	FALSE	72	15.805243	0.447965571205008			FALSE	FALSE	
sugarcane	SoffiXsponR570.01Eg265900	Jumonji	OTR	FALSE	19	1.86047	0.590643274853801	-0.2026	0.4249	FALSE	TRUE	
sugarcane	SoffiXsponR570.01Eg266200	zf-LSD1	TFF	FALSE	2	0.103202	1			FALSE	FALSE	
sugarcane	SoffiXsponR570.01Eg266900	TIG	TFF	FALSE	14915	6365.305523	0.561748383210011	0.0827	0.8172	FALSE	TRUE	
sugarcane	SoffiXsponR570.01Eg270200	SAP	TFF	FALSE	1414	129.662946	0.872983840695262	-0.3268	0.1107	FALSE	TRUE	
sugarcane	SoffiXsponR570.01Eg271100	bHLH	TFF	FALSE	13	3.021751	0.551282051282051			FALSE	FALSE	
sugarcane	SoffiXsponR570.01Eg271500	MYB	TFF	TRUE	296	41.546723	0.521117727897389			FALSE	FALSE	
sugarcane	SoffiXsponR570.01Eg274300	MYB	TFF	TRUE	10	2.460845	0.0666666666666667			FALSE	FALSE	
sugarcane	SoffiXsponR570.01Eg277000	HSF	TFF	FALSE	32	8.521796	0.602822580645161			FALSE	FALSE	
sugarcane	SoffiXsponR570.01Eg277900	MED26	OTR	FALSE	5906	1032.875308	0.761895665453666	0.4107	0.02774	FALSE	TRUE	
sugarcane	SoffiXsponR570.01Eg280300	MYB-related	TFF	TRUE	3282	353.967779	0.982224025054415	0.0244	0.9568	FALSE	TRUE	
sugarcane	SoffiXsponR570.01Eg286300	Top	TFF	FALSE	4	1.07903	0.333333333333333			FALSE	FALSE	
sugarcane	SoffiXsponR570.01Eg289900	Jumonji	OTR	FALSE	6540	1195.52982	0.782354473488404	0.1163	0.7037	FALSE	TRUE	
sugarcane	SoffiXsponR570.01Eg295200	OFP	TFF	FALSE	33	12.153542	0.401515151515151			FALSE	FALSE	
sugarcane	SoffiXsponR570.01Eg296400	WRKY	TFF	FALSE	8	0.956093	0.571428571428571			FALSE	FALSE	
sugarcane	SoffiXsponR570.01Eg299600	MYB-related	TFF	TRUE	9029	2303.778949	0.779113017067586			FALSE	FALSE	
sugarcane	SoffiXsponR570.01Eg301200	NAC	TFF	FALSE	162	28.588709	0.320067479487769			FALSE	FALSE	
sugarcane	SoffiXsponR570.01Eg301400	NAC	TFF	FALSE	816	100.788144	0.605055335017443			FALSE	FALSE	
sugarcane	SoffiXsponR570.01Eg303100	EIL	TFF	FALSE	2	0.138364	0			FALSE	FALSE	
sugarcane	SoffiXsponR570.01Eg304500	WRKY	TFF	FALSE	225	18.147944	0.783650793650794			FALSE	FALSE	
sugarcane	SoffiXsponR570.01Eg306100	bZIP	TFF	FALSE	15355	6837.665003	0.549165991087487	-0.005	0.9923	FALSE	TRUE	
