species	gene	family	type	is_MYB	degree	strength	transitivity	treatment_r	treatment_padj	N_correlated	on_conserved_edge	conservation_status
purple	Soffic.02G0009700-2G	BES1	TFF	FALSE	23991	6080.331551	0.648550442069521			FALSE	FALSE	
purple	Soffic.02G0009790-2E	MYB	TFF	TRUE	1	0.036248				FALSE	FALSE	
purple	Soffic.02G0009820-2B	CCAAT	TFF	FALSE	32431	14166.201766	0.756848809388557			FALSE	FALSE	
purple	Soffic.02G0009820-2D	FAR1	TFF	FALSE	111	54.200545	0.620475020475021			FALSE	FALSE	
purple	Soffic.02G0009850-2H	BES1	TFF	FALSE	34912	14990.700485	0.709246474359404			FALSE	FALSE	
purple	Soffic.02G0009900-2B	BES1	TFF	FALSE	53	8.651566	0.490566037735849			FALSE	FALSE	
purple	Soffic.02G0010040-2G	AP2-EREBP	TFF	FALSE	25	3.847479	0.406666666666667			FALSE	FALSE	
purple	Soffic.02G0010120-2C	MYB-related	TFF	TRUE	192	27.950215	0.355421029668412			FALSE	FALSE	
purple	Soffic.02G0010250-2G	MYB	TFF	TRUE	16454	3725.079705	0.643090630710308			FALSE	FALSE	
purple	Soffic.02G0010450-2F	MYB	TFF	TRUE	64	8.091991	0.405257936507937			FALSE	FALSE	
purple	Soffic.02G0010460-2E	SET	OTR	FALSE	839	184.479255	0.49196537530473			FALSE	FALSE	
purple	Soffic.02G0010580-2F	AUX/IAA	OTR	FALSE	30187	10065.019215	0.690104791289577	0.2619	0.8265	FALSE	TRUE	
purple	Soffic.02G0010620-2A	mTERF	OTR	FALSE	5495	1644.488849	0.53922701015882	0.4189	0.6145	FALSE	TRUE	
purple	Soffic.02G0010690-2E	bHLH	TFF	FALSE	342	48.004667	0.423024815214968			FALSE	FALSE	
purple	Soffic.02G0010720-2C	WRKY	TFF	FALSE	4703	710.31019	0.709336728422892			FALSE	FALSE	
purple	Soffic.02G0010740-2C	WRKY	TFF	FALSE	13266	2221.003837	0.829312937988557			FALSE	FALSE	
purple	Soffic.02G0011070-2B	AP2-EREBP	TFF	FALSE	103	23.964422	0.315819531696174	-0.1315	1	FALSE	TRUE	
purple	Soffic.02G0011130-2D	WRKY	TFF	FALSE	297	53.564497	0.2997997997998	-0.0793	1	FALSE	TRUE	
purple	Soffic.02G0011150-2A	CCAAT	TFF	FALSE	824	134.084402	0.524566763793368			FALSE	FALSE	
purple	Soffic.02G0011220-2A	BES1	TFF	FALSE	2357	497.632911	0.478366646905904	0.5387	0.4575	FALSE	TRUE	
purple	Soffic.02G0011230-2E	bZIP	TFF	FALSE	33944	13884.344147	0.693072949813432			FALSE	FALSE	
purple	Soffic.02G0011230-2H	SET	OTR	FALSE	2	0.241376	0			FALSE	FALSE	
purple	Soffic.02G0011240-2H	SET	OTR	FALSE	1183	129.632076	0.76190762250895			FALSE	FALSE	
purple	Soffic.02G0011260-2C	CCAAT	TFF	FALSE	14608	5295.651916	0.485566465342316			FALSE	FALSE	
purple	Soffic.02G0011270-2B	FHA	TFF	FALSE	2953	690.384467	0.412163873585908	0.3529	0.7104	FALSE	TRUE	
purple	Soffic.02G0011300-2E	NAC	TFF	FALSE	14358	2352.410155	0.827214489708889			FALSE	FALSE	
purple	Soffic.02G0011330-2C	BES1	TFF	FALSE	849	269.275513	0.125050003333556			FALSE	FALSE	
purple	Soffic.02G0011330-2F	bZIP	TFF	FALSE	28087	8514.298354	0.693684325232719			FALSE	FALSE	
purple	Soffic.02G0011360-2E	AP2-EREBP	TFF	FALSE	31730	13560.917284	0.770199543949436	0.0359	1	FALSE	TRUE	
purple	Soffic.02G0011510-2A	AP2-EREBP	TFF	FALSE	600	213.004592	0.376744574290484	-0.2593	0.8265	FALSE	TRUE	
purple	Soffic.02G0011570-2G	NAC	TFF	FALSE	23498	6981.172311	0.782982384304684	0.1307	1	FALSE	TRUE	
purple	Soffic.02G0011600-2C	AP2-EREBP	TFF	FALSE	128	26.04981	0.320004921259843			FALSE	FALSE	
purple	Soffic.02G0011670-2F	bHLH	TFF	FALSE	164	72.445553	0.546610803531348			FALSE	FALSE	
purple	Soffic.02G0011680-2B	GRF	TFF	FALSE	12	1.8707	0.181818181818182			FALSE	FALSE	
purple	Soffic.02G0011680-2F	FHA	TFF	FALSE	28668	8676.73091	0.626117757282301			FALSE	FALSE	
purple	Soffic.02G0011760-2A	MYB	TFF	TRUE	3	0.256823	0			FALSE	FALSE	
purple	Soffic.02G0011770-2G	GRF	TFF	FALSE	37702	20198.525138	0.716138964779043	0.0551	1	FALSE	TRUE	
purple	Soffic.02G0011790-2C	MYB	TFF	TRUE	19912	4537.245523	0.639809037521107	-0.1449	1	FALSE	TRUE	
purple	Soffic.02G0011860-2B	SET	OTR	FALSE	16	1.437739	0.2			FALSE	FALSE	
purple	Soffic.02G0011860-2C	ABI3VP1	TFF	FALSE	15505	2592.182871	0.856565594040872	0.3135	0.7642	FALSE	TRUE	
purple	Soffic.02G0011870-2H	bZIP	TFF	FALSE	1390	371.914507	0.213096736433747			FALSE	FALSE	
purple	Soffic.02G0011880-2H	bZIP	TFF	FALSE	15	1.425263	0.533333333333333			FALSE	FALSE	
purple	Soffic.02G0011890-2H	bZIP	TFF	FALSE	1518	234.364217	0.551642648143178			FALSE	FALSE	
purple	Soffic.02G0011910-2F	SET	OTR	FALSE	18703	3629.402136	0.899736776038834			FALSE	FALSE	
purple	Soffic.02G0011920-2H	zf-BED	TFF	FALSE	252	67.1409	0.303674192120407	0.2818	0.8265	FALSE	TRUE	
purple	Soffic.02G0012000-2A	C2C2-YABBY	TFF	FALSE	285	68.4193	0.289498393872004			FALSE	FALSE	
purple	Soffic.02G0012000-2G	SBP	TFF	FALSE	923	321.333567	0.0992190419338994			FALSE	FALSE	
purple	Soffic.02G0012030-2G	EIL	TFF	FALSE	35848	16110.393277	0.717310420249387	-0.0054	1	FALSE	TRUE	
purple	Soffic.02G0012070-2D	MYB	TFF	TRUE	96	14.06029	0.457456140350877			FALSE	FALSE	
purple	Soffic.02G0012090-2F	HSF	TFF	FALSE	561	85.476108	0.673644003055768			FALSE	FALSE	
purple	Soffic.02G0012170-2H	ARF	TFF	FALSE	231	70.212411	0.264069264069264			FALSE	FALSE	
purple	Soffic.02G0012270-2F	CCAAT	TFF	FALSE	386	122.947244	0.30098916627414	-0.2593	0.8265	FALSE	TRUE	
purple	Soffic.02G0012330-2C	bZIP	TFF	FALSE	11234	1594.058984	0.832479934745537			FALSE	FALSE	
purple	Soffic.02G0012340-2C	bZIP	TFF	FALSE	38679	21600.828939	0.703116095222926			FALSE	FALSE	
purple	Soffic.02G0012380-2G	bZIP	TFF	FALSE	5149	997.944362	0.770325723132093			FALSE	FALSE	
purple	Soffic.02G0012400-2B	zf-BED	TFF	FALSE	34608	15885.957959	0.772680501812165	0.0963	1	FALSE	TRUE	
purple	Soffic.02G0012400-2E	SET	OTR	FALSE	12212	2807.701766	0.663713721576957	-0.3447	0.7215	FALSE	TRUE	
purple	Soffic.02G0012470-2G	DDT	OTR	FALSE	37695	20095.15936	0.710062440172003			FALSE	FALSE	
purple	Soffic.02G0012480-2A	bZIP	TFF	FALSE	553	75.522356	0.513758943313154	-0.0488	1	FALSE	TRUE	
purple	Soffic.02G0012510-2G	bHLH	TFF	FALSE	27543	9211.766773	0.861640796713261			FALSE	FALSE	
purple	Soffic.02G0012700-2B	bZIP	TFF	FALSE	4573	877.83961	0.811413620859168	-0.2615	0.8265	FALSE	TRUE	
purple	Soffic.02G0012700-2F	bZIP	TFF	FALSE	17460	3646.781586	0.699845417576916			FALSE	FALSE	
purple	Soffic.02G0012710-2B	bZIP	TFF	FALSE	1	0.482466				FALSE	FALSE	
purple	Soffic.02G0012710-2E	MYB-related	TFF	TRUE	33547	14840.596888	0.740121387991332			FALSE	FALSE	
purple	Soffic.02G0012900-2H	SET	OTR	FALSE	144	14.939955	0.717754467754468			FALSE	FALSE	
purple	Soffic.02G0012950-2B	BES1	TFF	FALSE	37548	19958.995873	0.72165541584103			FALSE	FALSE	
purple	Soffic.02G0012980-2E	AP2-EREBP	TFF	FALSE	2	0.292386	0			FALSE	FALSE	
purple	Soffic.02G0012990-2B	C2H2	TFF	FALSE	133	19.700715	0.337092731829574	-0.3497	0.7154	FALSE	TRUE	
purple	Soffic.02G0013080-2B	mTERF	OTR	FALSE	38300	20949.926108	0.709170655765678	0.0036	1	FALSE	TRUE	
purple	Soffic.02G0013120-2B	GRAS	TFF	FALSE	36452	18833.865408	0.730953774919741			FALSE	FALSE	
purple	Soffic.02G0013130-2B	WRKY	TFF	FALSE	37383	19773.747179	0.718597725508155			FALSE	FALSE	
purple	Soffic.02G0013250-2B	GNAT	OTR	FALSE	2629	485.745583	0.614993576505584			FALSE	FALSE	
purple	Soffic.02G0013300-2D	SET	OTR	FALSE	77	15.510055	0.429254955570745			FALSE	FALSE	
purple	Soffic.02G0013320-2D	bZIP	TFF	FALSE	17466	5992.199625	0.46449397461721	-0.2283	0.8805	FALSE	TRUE	
purple	Soffic.02G0013330-2G	MYB-related	TFF	TRUE	146	32.317889	0.51620217288616			FALSE	FALSE	
purple	Soffic.02G0013360-2B	HRT	TFF	FALSE	32677	13944.052111	0.786024271074092			FALSE	FALSE	
purple	Soffic.02G0013360-2G	MYB-related	TFF	TRUE	5	0.394197	0.1			FALSE	FALSE	
purple	Soffic.02G0013400-2C	NAC	TFF	FALSE	160	33.430555	0.367138364779874	0.1573	0.9879	FALSE	TRUE	
purple	Soffic.02G0013400-2G	bZIP	TFF	FALSE	22678	6241.127069	0.84958765724256	-0.2429	0.855	FALSE	TRUE	
purple	Soffic.02G0013410-2B	GRAS	TFF	FALSE	169	19.984447	0.434629473091012			FALSE	FALSE	
purple	Soffic.02G0013450-2F	MYB-related	TFF	TRUE	730	127.757594	0.490418475299247			FALSE	FALSE	
purple	Soffic.02G0013460-2C	FAR1	TFF	FALSE	38068	20664.242751	0.71350205246227			FALSE	FALSE	
purple	Soffic.02G0013550-2D	BSD	TFF	FALSE	35182	16193.731656	0.75956029309474			FALSE	FALSE	
purple	Soffic.02G0013560-2F	bZIP	TFF	FALSE	3930	440.306458	0.884463605589545	-0.0954	1	FALSE	TRUE	
purple	Soffic.02G0013590-2G	SET	OTR	FALSE	178	57.12937	0.29772106900273	-0.0328	1	FALSE	TRUE	
purple	Soffic.02G0013600-2A	zf-BED	TFF	FALSE	181	88.122746	0.587661141804788	-0.2304	0.8757	FALSE	TRUE	
purple	Soffic.02G0013650-2G	AP2-EREBP	TFF	FALSE	1	0.865788				FALSE	FALSE	
purple	Soffic.02G0013740-2F	SET	OTR	FALSE	24391	6247.505243	0.806182517567048			FALSE	FALSE	
purple	Soffic.02G0013770-2D	TRAF	OTR	FALSE	8	2.427969	0.392857142857143			FALSE	FALSE	
purple	Soffic.02G0013850-2C	bZIP	TFF	FALSE	8594	1783.308619	0.602019747470766	-0.1732	0.9672	FALSE	TRUE	
purple	Soffic.02G0013860-2E	WRKY	TFF	FALSE	273	47.548424	0.355984701572937			FALSE	FALSE	
purple	Soffic.02G0013870-2C	zf-BED	TFF	FALSE	38403	20843.363067	0.702150275969857			FALSE	FALSE	
purple	Soffic.02G0013980-2C	C2H2	TFF	FALSE	885	245.162356	0.365889510954317			FALSE	FALSE	
purple	Soffic.02G0014010-2B	MYB-related	TFF	TRUE	575	65.206953	0.740766550522648			FALSE	FALSE	
purple	Soffic.02G0014030-2B	MYB-related	TFF	TRUE	29761	11124.852221	0.812013993289912			FALSE	FALSE	
purple	Soffic.02G0014030-2H	WRKY	TFF	FALSE	5	0.544752	0.2			FALSE	FALSE	
purple	Soffic.02G0014060-2B	bZIP	TFF	FALSE	32327	13690.288629	0.790375134396077			FALSE	FALSE	
purple	Soffic.02G0014070-2H	WRKY	TFF	FALSE	5	0.587839	0.1			FALSE	FALSE	
purple	Soffic.02G0014120-2A	AP2-EREBP	TFF	FALSE	1685	262.551756	0.727547805493491	0.4306	0.5934	FALSE	TRUE	
purple	Soffic.02G0014140-2A	Alfin-like	TFF	FALSE	34983	16106.752211	0.75728384243112			FALSE	FALSE	
purple	Soffic.02G0014270-2E	mTERF	OTR	FALSE	108	29.427479	0.742990654205608			FALSE	FALSE	
purple	Soffic.02G0014380-2A	AP2-EREBP	TFF	FALSE	10	0.836928	0.2			FALSE	FALSE	
purple	Soffic.02G0014380-2E	SET	OTR	FALSE	33519	14724.298694	0.775444283901234			FALSE	FALSE	
purple	Soffic.02G0014390-2B	CCAAT	TFF	FALSE	386	122.947244	0.30098916627414			FALSE	FALSE	
purple	Soffic.02G0014400-2E	SET	OTR	FALSE	18	3.598694	0.30718954248366			FALSE	FALSE	
purple	Soffic.02G0014410-2D	ARF	TFF	FALSE	3	0.325663	0			FALSE	FALSE	
purple	Soffic.02G0014430-2D	C2H2	TFF	FALSE	75	8.311441	0.553153153153153			FALSE	FALSE	
purple	Soffic.02G0014450-2A	NAC	TFF	FALSE	46	5.533317	0.277294685990338			FALSE	FALSE	
purple	Soffic.02G0014480-2B	C2C2-YABBY	TFF	FALSE	632	187.73069	0.367765652269855			FALSE	FALSE	
purple	Soffic.02G0014480-2G	FHA	TFF	FALSE	21887	5186.736058	0.668745533918222	0.006	1	FALSE	TRUE	
purple	Soffic.02G0014530-2H	FAR1	TFF	FALSE	29	6.498919	0.253694581280788			FALSE	FALSE	
purple	Soffic.02G0014710-2G	WRKY	TFF	FALSE	119	16.129145	0.280729240848882			FALSE	FALSE	
purple	Soffic.02G0014760-2E	AP2-EREBP	TFF	FALSE	29527	10337.526908	0.825333772206661			FALSE	FALSE	
purple	Soffic.02G0014760-2G	WRKY	TFF	FALSE	589	123.493482	0.394858113024497	-0.0015	1	FALSE	TRUE	
purple	Soffic.02G0014770-2F	WRKY	TFF	FALSE	73	10.680515	0.375570776255708			FALSE	FALSE	
purple	Soffic.02G0014780-2F	WRKY	TFF	FALSE	117	16.386483	0.342764515178308			FALSE	FALSE	
purple	Soffic.02G0014790-2F	WRKY	TFF	FALSE	243	47.576278	0.443152059313675			FALSE	FALSE	
purple	Soffic.02G0014800-2F	WRKY	TFF	FALSE	254	35.726048	0.359248078179951			FALSE	FALSE	
purple	Soffic.02G0014830-2D	MYB-related	TFF	TRUE	53	9.464762	0.258345428156749			FALSE	FALSE	
purple	Soffic.02G0014830-2F	WRKY	TFF	FALSE	551	106.478114	0.322131661442006			FALSE	FALSE	
purple	Soffic.02G0014840-2F	WRKY	TFF	FALSE	183	34.4792	0.472767669488981			FALSE	FALSE	
purple	Soffic.02G0014870-2D	MYB-related	TFF	TRUE	208	56.095173	0.236389817911557			FALSE	FALSE	
purple	Soffic.02G0014950-2B	WRKY	TFF	FALSE	160	24.762236	0.363050314465409	0.004	1	FALSE	TRUE	
purple	Soffic.02G0015010-2A	MYB-related	TFF	TRUE	293	33.460035	0.576347655336855	0.1311	1	FALSE	TRUE	
purple	Soffic.02G0015020-2A	MYB-related	TFF	TRUE	24213	6436.575353	0.810213118417647	0.3415	0.7277	FALSE	TRUE	
purple	Soffic.02G0015110-2A	bZIP	TFF	FALSE	160	23.484992	0.430345911949686			FALSE	FALSE	
purple	Soffic.02G0015160-2H	AP2-EREBP	TFF	FALSE	19734	4324.304317	0.907604618340772			FALSE	FALSE	
purple	Soffic.02G0015170-2C	MYB-related	TFF	TRUE	2084	637.18062	0.632664758031151			FALSE	FALSE	
purple	Soffic.02G0015190-2D	bHLH	TFF	FALSE	21045	5081.464937	0.900262555022233			FALSE	FALSE	
purple	Soffic.02G0015190-2G	SET	OTR	FALSE	35245	17644.855278	0.705572153058847			FALSE	FALSE	
purple	Soffic.02G0015210-2A	SET	OTR	FALSE	82	11.281116	0.366757000903342			FALSE	FALSE	
purple	Soffic.02G0015210-2D	DDT	OTR	FALSE	5	0.272366	0.3			FALSE	FALSE	
purple	Soffic.02G0015290-2A	AP2-EREBP	TFF	FALSE	294	42.96096	0.380766641127441			FALSE	FALSE	
purple	Soffic.02G0015310-2A	AP2-EREBP	TFF	FALSE	493	74.417204	0.392123880670855			FALSE	FALSE	
purple	Soffic.02G0015320-2B	GNAT	OTR	FALSE	410	66.995458	0.522022780130002			FALSE	FALSE	
purple	Soffic.02G0015340-2G	GNAT	OTR	FALSE	257	82.240485	0.283286721789883			FALSE	FALSE	
purple	Soffic.02G0015430-2B	OFP	TFF	FALSE	753	114.521811	0.547395524285835			FALSE	FALSE	
purple	Soffic.02G0015430-2C	GRAS	TFF	FALSE	1035	372.187324	0.645747016884852			FALSE	FALSE	
purple	Soffic.02G0015440-2G	OFP	TFF	FALSE	63	8.988789	0.278545826932924			FALSE	FALSE	
purple	Soffic.02G0015510-2C	mTERF	OTR	FALSE	11684	4118.036183	0.572706305269556	0.3323	0.7436	FALSE	TRUE	
purple	Soffic.02G0015610-2G	SET	OTR	FALSE	16559	4005.937679	0.666288733006015	-0.072	1	FALSE	TRUE	
purple	Soffic.02G0015660-2B	SET	OTR	FALSE	29108	11253.375258	0.723982564055415			FALSE	FALSE	
purple	Soffic.02G0015700-2E	Jumonji	OTR	FALSE	1521	196.582061	0.718646838990969	-0.0574	1	FALSE	TRUE	
purple	Soffic.02G0015710-2B	mTERF	OTR	FALSE	530	59.909965	0.671862182116489			FALSE	FALSE	
purple	Soffic.02G0015750-2F	SET	OTR	FALSE	13	3.320385	0.346153846153846			FALSE	FALSE	
purple	Soffic.02G0015820-2B	SET	OTR	FALSE	5931	1065.714087	0.729187340759374			FALSE	FALSE	
purple	Soffic.02G0015830-2D	WRKY	TFF	FALSE	405	58.651051	0.464331988754431			FALSE	FALSE	
purple	Soffic.02G0015850-2D	WRKY	TFF	FALSE	287	54.41983	0.31488024170951			FALSE	FALSE	
purple	Soffic.02G0015890-2A	WRKY	TFF	FALSE	14	2.29928	0.186813186813187			FALSE	FALSE	
purple	Soffic.02G0015900-2G	AP2-EREBP	TFF	FALSE	29005	10072.336573	0.831695254345673	0.097	1	FALSE	TRUE	
purple	Soffic.02G0015920-2A	WRKY	TFF	FALSE	80	16.090275	0.32246835443038	-0.0664	1	FALSE	TRUE	
purple	Soffic.02G0015930-2A	WRKY	TFF	FALSE	97	14.693312	0.406357388316151			FALSE	FALSE	
purple	Soffic.02G0015940-2A	WRKY	TFF	FALSE	11	1.74927	0.236363636363636			FALSE	FALSE	
purple	Soffic.02G0016020-2E	MYB	TFF	TRUE	185	78.98977	0.470094007050529			FALSE	FALSE	
purple	Soffic.02G0016040-2E	MYB	TFF	TRUE	7	1.179355	0.285714285714286			FALSE	FALSE	
purple	Soffic.02G0016060-2E	Tify	TFF	FALSE	13218	2493.547909	0.776430815973316	0.101	1	FALSE	TRUE	
purple	Soffic.02G0016070-2F	AP2-EREBP	TFF	FALSE	63	6.553162	0.428059395801331			FALSE	FALSE	
purple	Soffic.02G0016080-2C	OFP	TFF	FALSE	131	57.530015	0.492542571931885			FALSE	FALSE	
purple	Soffic.02G0016080-2G	bHLH	TFF	FALSE	24481	6483.74097	0.757873265995531	-0.0146	1	FALSE	TRUE	
purple	Soffic.02G0016260-2D	GNAT	OTR	FALSE	17523	4081.689275	0.7393650543705	0.2387	0.8603	FALSE	TRUE	
purple	Soffic.02G0016260-2E	TCP	TFF	FALSE	264	76.299665	0.32330913699735			FALSE	FALSE	
purple	Soffic.02G0016320-2E	SET	OTR	FALSE	7325	2338.767684	0.590865954746003			FALSE	FALSE	
purple	Soffic.02G0016340-2E	NAC	TFF	FALSE	9490	3239.638219	0.585697065239203			FALSE	FALSE	
purple	Soffic.02G0016440-2E	NAC	TFF	FALSE	1254	446.040645	0.585946837637517			FALSE	FALSE	
purple	Soffic.02G0016450-2D	OFP	TFF	FALSE	8	1.482541	0.25			FALSE	FALSE	
purple	Soffic.02G0016490-2D	mTERF	OTR	FALSE	109	15.673557	0.529391777098199			FALSE	FALSE	
purple	Soffic.02G0016490-2E	MYB	TFF	TRUE	4298	1171.231346	0.403402635816888			FALSE	FALSE	
purple	Soffic.02G0016500-2C	AP2-EREBP	TFF	FALSE	14223	2188.10041	0.911805291832184			FALSE	FALSE	
purple	Soffic.02G0016520-2E	zf-HD	TFF	FALSE	8537	2989.449075	0.564845055631372			FALSE	FALSE	
purple	Soffic.02G0016530-2A	GNAT	OTR	FALSE	2	0.219585	0			FALSE	FALSE	
purple	Soffic.02G0016590-2B	zf-BED	TFF	FALSE	142	40.2905	0.27459794226351			FALSE	FALSE	
purple	Soffic.02G0016590-2G	zf-BED	TFF	FALSE	142	40.2905	0.27459794226351			FALSE	FALSE	
purple	Soffic.02G0016640-2E	bHLH	TFF	FALSE	6492	807.261521	0.844895387167198			FALSE	FALSE	
purple	Soffic.02G0016650-2B	zf-BED	TFF	FALSE	86	11.970385	0.694117647058824			FALSE	FALSE	
purple	Soffic.02G0016650-2E	bHLH	TFF	FALSE	2574	401.958819	0.654721147919749			FALSE	FALSE	
purple	Soffic.02G0016660-2E	WRKY	TFF	FALSE	690	142.241271	0.339323951957258	0.0692	1	FALSE	TRUE	
purple	Soffic.02G0016670-2E	WRKY	TFF	FALSE	113	18.693462	0.345448798988622			FALSE	FALSE	
purple	Soffic.02G0016750-2G	PHD	OTR	FALSE	410	72.267369	0.364315105253742	0.3202	0.7529	FALSE	TRUE	
purple	Soffic.02G0016790-2G	Jumonji	OTR	FALSE	36762	18472.93067	0.737194779806679	-0.0624	1	FALSE	TRUE	
purple	Soffic.02G0016840-2A	SET	OTR	FALSE	33742	15622.941256	0.732102957792589			FALSE	FALSE	
purple	Soffic.02G0016860-2B	Jumonji	OTR	FALSE	16114	3022.735743	0.841293609631019			FALSE	FALSE	
purple	Soffic.02G0016900-2F	SET	OTR	FALSE	8096	1547.581856	0.737290103684751	-0.2131	0.9059	FALSE	TRUE	
purple	Soffic.02G0017010-2E	MYB	TFF	TRUE	1552	198.221801	0.6875652223042			FALSE	FALSE	
purple	Soffic.02G0017110-2G	MYB	TFF	TRUE	10453	3355.103627	0.585754582619726	-0.305	0.7816	FALSE	TRUE	
purple	Soffic.02G0017120-2G	MYB	TFF	TRUE	231	70.212411	0.264069264069264			FALSE	FALSE	
purple	Soffic.02G0017130-2G	MYB	TFF	TRUE	81	17.408719	0.28641975308642	-0.0674	1	FALSE	TRUE	
purple	Soffic.02G0017140-2G	Tify	TFF	FALSE	24253	7098.081406	0.79801130380078	-0.0841	1	FALSE	TRUE	
purple	Soffic.02G0017150-2A	AP2-EREBP	TFF	FALSE	36160	17790.473732	0.740517656224341	0.0265	1	FALSE	TRUE	
purple	Soffic.02G0017160-2A	AP2-EREBP	TFF	FALSE	21738	5295.359415	0.896135402463664			FALSE	FALSE	
purple	Soffic.02G0017170-2D	zf-BED	TFF	FALSE	131	24.197374	0.510628302994715			FALSE	FALSE	
purple	Soffic.02G0017190-2H	bHLH	TFF	FALSE	6293	991.611906	0.749897488495931			FALSE	FALSE	
purple	Soffic.02G0017200-2B	MYB	TFF	TRUE	1456	211.63983	0.678703598806692			FALSE	FALSE	
purple	Soffic.02G0017210-2B	MYB	TFF	TRUE	649	21.886753	0.0677966101694915			FALSE	FALSE	
purple	Soffic.02G0017220-2B	MYB	TFF	TRUE	160	26.547109	0.359827044025157			FALSE	FALSE	
purple	Soffic.02G0017230-2F	MYB	TFF	TRUE	802	170.571166	0.0420515502753727			FALSE	FALSE	
purple	Soffic.02G0017240-2B	MYB	TFF	TRUE	17	6.001046	0.294117647058824			FALSE	FALSE	
purple	Soffic.02G0017240-2F	MYB	TFF	TRUE	174	54.961786	0.276127832037738			FALSE	FALSE	
purple	Soffic.02G0017250-2B	Tify	TFF	FALSE	238	35.967694	0.454951600893522	-0.1971	0.9319	FALSE	TRUE	
purple	Soffic.02G0017250-2E	AP2-EREBP	TFF	FALSE	34551	17010.901081	0.724825468054292	0.0844	1	FALSE	TRUE	
purple	Soffic.02G0017250-2F	MYB	TFF	TRUE	1140	271.648169	0.151539516042081			FALSE	FALSE	
purple	Soffic.02G0017260-2F	Tify	TFF	FALSE	51	7.916428	0.432156862745098	-0.0931	1	FALSE	TRUE	
purple	Soffic.02G0017280-2D	Jumonji	OTR	FALSE	24	5.446538	0.416666666666667			FALSE	FALSE	
purple	Soffic.02G0017340-2C	SET	OTR	FALSE	1531	774.033817	0.315717438728158			FALSE	FALSE	
purple	Soffic.02G0017370-2G	TCP	TFF	FALSE	99	20.370525	0.287157287157287			FALSE	FALSE	
purple	Soffic.02G0017430-2C	Jumonji	OTR	FALSE	5	0.545248	0.2			FALSE	FALSE	
purple	Soffic.02G0017430-2G	SET	OTR	FALSE	16340	6410.962146	0.460553400290345	0.3565	0.7018	FALSE	TRUE	
purple	Soffic.02G0017440-2C	Jumonji	OTR	FALSE	39	11.343887	0.595141700404858			FALSE	FALSE	
purple	Soffic.02G0017450-2G	NAC	TFF	FALSE	600	213.004592	0.376744574290484			FALSE	FALSE	
purple	Soffic.02G0017460-2E	Tify	TFF	FALSE	1118	231.725158	0.284164233676007			FALSE	FALSE	
purple	Soffic.02G0017490-2D	PHD	OTR	FALSE	178	73.086743	0.462515076493366			FALSE	FALSE	
purple	Soffic.02G0017520-2D	CCAAT	TFF	FALSE	386	122.947244	0.30098916627414			FALSE	FALSE	
purple	Soffic.02G0017540-2F	TCP	TFF	FALSE	1036	704.288094	0.276848898588029			FALSE	FALSE	
purple	Soffic.02G0017550-2B	TCP	TFF	FALSE	257	82.240485	0.283286721789883			FALSE	FALSE	
purple	Soffic.02G0017550-2F	bHLH	TFF	FALSE	386	82.832681	0.340582733328847			FALSE	FALSE	
purple	Soffic.02G0017550-2H	AP2-EREBP	TFF	FALSE	192	24.082826	0.533813263525305			FALSE	FALSE	
purple	Soffic.02G0017560-2B	bHLH	TFF	FALSE	776	84.737824	0.710991020951114			FALSE	FALSE	
purple	Soffic.02G0017580-2D	MYB	TFF	TRUE	1127	343.250825	0.459104083366299			FALSE	FALSE	
purple	Soffic.02G0017580-2G	MYB	TFF	TRUE	7622	2504.377004	0.511625457574502	0.4504	0.5628	FALSE	TRUE	
purple	Soffic.02G0017590-2F	SET	OTR	FALSE	14693	5398.32978	0.486185388735408			FALSE	FALSE	
purple	Soffic.02G0017610-2B	SET	OTR	FALSE	7895	2671.600035	0.641150019262511	0.4185	0.6152	FALSE	TRUE	
purple	Soffic.02G0017610-2D	Tify	TFF	FALSE	160	23.635053	0.349528301886792			FALSE	FALSE	
purple	Soffic.02G0017610-2G	zf-HD	TFF	FALSE	3378	921.655483	0.421684809983883	0.4591	0.5553	FALSE	TRUE	
purple	Soffic.02G0017640-2C	TCP	TFF	FALSE	3	0.530695	0.333333333333333			FALSE	FALSE	
purple	Soffic.02G0017650-2F	MYB	TFF	TRUE	12915	4894.533077	0.512727761981927	0.3506	0.7141	FALSE	TRUE	
purple	Soffic.02G0017660-2B	MYB	TFF	TRUE	4333	1258.102591	0.378130834270439			FALSE	FALSE	
purple	Soffic.02G0017660-2F	zf-HD	TFF	FALSE	93	13.01949	0.28564749883123			FALSE	FALSE	
purple	Soffic.02G0017680-2B	zf-HD	TFF	FALSE	10808	4387.663787	0.550642618825134			FALSE	FALSE	
purple	Soffic.02G0017740-2C	MYB	TFF	TRUE	208	56.095173	0.236389817911557			FALSE	FALSE	
purple	Soffic.02G0017760-2G	bHLH	TFF	FALSE	22183	5066.436353	0.854002013310052			FALSE	FALSE	
purple	Soffic.02G0017770-2G	bHLH	TFF	FALSE	16865	3675.659875	0.658275991507512			FALSE	FALSE	
purple	Soffic.02G0017780-2G	WRKY	TFF	FALSE	222	53.031911	0.408951938363703	0.0234	1	FALSE	TRUE	
purple	Soffic.02G0017790-2B	bHLH	TFF	FALSE	232	29.694812	0.501380803104941			FALSE	FALSE	
purple	Soffic.02G0017800-2B	bHLH	TFF	FALSE	149	20.487699	0.53210593143479			FALSE	FALSE	
