species	gene	family	type	is_MYB	degree	strength	transitivity	treatment_r	treatment_padj	N_correlated	on_conserved_edge	conservation_status
sugarcane	SoffiXsponR570.07Eg158200	MADS	TFF	FALSE	37	10.173922	0.312312312312312			FALSE	FALSE	
sugarcane	SoffiXsponR570.07Eg162700	bHLH	TFF	FALSE	10	3.565248	0.533333333333333			FALSE	FALSE	
sugarcane	SoffiXsponR570.07Eg164500	zf-BED	TFF	FALSE	47	4.242301	0.39222941720629	0.0354	0.934	FALSE	TRUE	
sugarcane	SoffiXsponR570.07Eg170200	SET	OTR	FALSE	271	45.567739	0.34076807434741	-0.4543	0.01133	FALSE	TRUE	
sugarcane	SoffiXsponR570.07Eg172800	CSD	TFF	FALSE	1392	262.390685	0.343875240668666	0.1028	0.7493	FALSE	TRUE	
sugarcane	SoffiXsponR570.07Eg176800	GNAT	OTR	FALSE	6582	1247.059375	0.891908471442355	0.0466	0.9116	FALSE	TRUE	
sugarcane	SoffiXsponR570.07Eg178700	bZIP	TFF	FALSE	87	11.697599	0.287890938251804	-0.6181	9.546e-05	TRUE	TRUE	ortholog_not_correlated
sugarcane	SoffiXsponR570.07Eg186100	AP2-EREBP	TFF	FALSE	2	0.779215	0			FALSE	FALSE	
sugarcane	SoffiXsponR570.07Eg186200	AP2-EREBP	TFF	FALSE	42	3.954582	0.476190476190476			FALSE	FALSE	
sugarcane	SoffiXsponR570.07Eg191100	AUX/IAA	OTR	FALSE	4	0.525343	0.833333333333333			FALSE	FALSE	
sugarcane	SoffiXsponR570.07Eg191400	AP2-EREBP	TFF	FALSE	1	0.177394				FALSE	FALSE	
sugarcane	SoffiXsponR570.07Eg191800	FAR1	TFF	FALSE	65	4.368814	0.886538461538462			FALSE	FALSE	
sugarcane	SoffiXsponR570.07Eg193300	SBP	TFF	FALSE	785	119.562511	0.774005589496945			FALSE	FALSE	
sugarcane	SoffiXsponR570.07Eg197100	MED7	OTR	FALSE	105	12.625918	0.341758241758242			FALSE	FALSE	
sugarcane	SoffiXsponR570.07Eg199500	SWI/SNF-BAF60b	OTR	FALSE	123	14.458559	0.614021058243369			FALSE	FALSE	
sugarcane	SoffiXsponR570.07Eg199900	C3H	TFF	FALSE	10	1.03998	0.333333333333333	-0.4317	0.01822	FALSE	TRUE	
sugarcane	SoffiXsponR570.07Eg205100	C3H	TFF	FALSE	7405	1631.378934	0.730426424244281	0.0494	0.9056	FALSE	TRUE	
sugarcane	SoffiXsponR570.07Eg205300	ARF;AUX/IAA	OTR;TFF	FALSE	701	124.475308	0.340937436315468	-0.2632	0.2434	FALSE	TRUE	
sugarcane	SoffiXsponR570.07Eg209600	MYB	TFF	TRUE	4	0.537724	0.333333333333333			FALSE	FALSE	
sugarcane	SoffiXsponR570.07Eg210600	Top	TFF	FALSE	1641	337.602351	0.421220701238091	0.1396	0.6186	FALSE	TRUE	
sugarcane	SoffiXsponR570.07Eg211200	C2C2-Dof	TFF	FALSE	1	0.378464				FALSE	FALSE	
sugarcane	SoffiXsponR570.07Eg221700	TUB	TFF	FALSE	185	34.089135	0.449118683901293	-0.454	0.01138	FALSE	TRUE	
sugarcane	SoffiXsponR570.08Ag000500	ABI3VP1	TFF	FALSE	4095	534.803997	0.897982514689891	0.0628	0.8722	FALSE	TRUE	
sugarcane	SoffiXsponR570.08Ag001600	GNAT	OTR	FALSE	3895	501.668274	0.955374681960265	0.029	0.9477	FALSE	TRUE	
sugarcane	SoffiXsponR570.08Ag002500	TUB	TFF	FALSE	13104	4953.588024	0.653967212627443	-0.1067	0.7366	FALSE	TRUE	
sugarcane	SoffiXsponR570.08Ag003800	Yl1	TFF	FALSE	13367	5072.484832	0.618058439549221	-0.1053	0.7406	FALSE	TRUE	
sugarcane	SoffiXsponR570.08Ag004000	PHD	OTR	FALSE	1	0.041696				FALSE	FALSE	
sugarcane	SoffiXsponR570.08Ag008900	AUX/IAA	OTR	FALSE	24	2.571131	0.496376811594203			FALSE	FALSE	
sugarcane	SoffiXsponR570.08Ag009900	zf-BED	TFF	FALSE	679	79.974227	0.552769342387078			FALSE	FALSE	
sugarcane	SoffiXsponR570.08Ag013700	MADS	TFF	FALSE	1	0.043182				FALSE	FALSE	
sugarcane	SoffiXsponR570.08Ag021900	MYB-related	TFF	TRUE	3	0.438084	0.333333333333333			FALSE	FALSE	
sugarcane	SoffiXsponR570.08Ag031100	TRAF	OTR	FALSE	24	8.975178	0.322463768115942			FALSE	FALSE	
sugarcane	SoffiXsponR570.08Ag031700	Top	TFF	FALSE	286	24.116028	0.791387559808612	0.2518	0.2746	FALSE	TRUE	
sugarcane	SoffiXsponR570.08Ag034800	C3H	TFF	FALSE	12639	4554.663962	0.677378617975112	-0.0423	0.9204	FALSE	TRUE	
sugarcane	SoffiXsponR570.08Ag038200	bHLH	TFF	FALSE	9739	2550.892786	0.66572949336061	0.0904	0.7912	FALSE	TRUE	
sugarcane	SoffiXsponR570.08Ag041000	SWI/SNF-SWI3	OTR	FALSE	9413	2510.523387	0.769349195570015	-0.1196	0.6924	FALSE	TRUE	
sugarcane	SoffiXsponR570.08Ag041400	MYB-related	TFF	TRUE	124	12.781746	0.647521636506688	-0.2033	0.4232	FALSE	TRUE	
sugarcane	SoffiXsponR570.08Ag041800	TRAF	OTR	FALSE	2	0.080915	1			FALSE	FALSE	
sugarcane	SoffiXsponR570.08Ag041900	TRAF	OTR	FALSE	26	2.745648	0.372307692307692			FALSE	FALSE	
sugarcane	SoffiXsponR570.08Ag044200	MYB	TFF	TRUE	289	34.919645	0.50228277585544	0.026	0.9535	FALSE	TRUE	
sugarcane	SoffiXsponR570.08Ag044300	MYB-related	TFF	TRUE	215	19.52923	0.807954792436427	0.0952	0.7745	FALSE	TRUE	
sugarcane	SoffiXsponR570.08Ag047700	BSD	TFF	FALSE	12966	4772.227609	0.65840912115278	0.1144	0.7106	FALSE	TRUE	
sugarcane	SoffiXsponR570.08Ag053900	MYB-related	TFF	TRUE	518	95.021881	0.326027049431305	0.2706	0.2246	FALSE	TRUE	
sugarcane	SoffiXsponR570.08Ag054000	ABI3VP1	TFF	FALSE	92	35.109915	0.314859053989489	0.1459	0.596	FALSE	TRUE	
sugarcane	SoffiXsponR570.08Ag054200	NAC	TFF	FALSE	10384	3002.954217	0.764060370698993	0.0174	0.9716	FALSE	TRUE	
sugarcane	SoffiXsponR570.08Ag054300	MED26	OTR	FALSE	11	3.352386	0.8			FALSE	FALSE	
sugarcane	SoffiXsponR570.08Ag055900	zf-LSD1	TFF	FALSE	5198	814.266133	0.922439196911409	-0.0555	0.8915	FALSE	TRUE	
sugarcane	SoffiXsponR570.08Ag056200	C3H	TFF	FALSE	11615	3765.326648	0.716090107824059	-0.1512	0.596	FALSE	TRUE	
sugarcane	SoffiXsponR570.08Ag057200	Top	TFF	FALSE	107	14.088079	0.436783636043026	0.1712	0.5318	FALSE	TRUE	
sugarcane	SoffiXsponR570.08Ag058200	GNAT	OTR	FALSE	1458	205.266678	0.630206759289858			FALSE	FALSE	
sugarcane	SoffiXsponR570.08Ag058900	Sigma70-like	TFF	FALSE	873	148.566138	0.367374444339355			FALSE	FALSE	
sugarcane	SoffiXsponR570.08Ag059400	FAR1	TFF	FALSE	178	12.148009	0.886815209801308	0.0842	0.8118	FALSE	TRUE	
sugarcane	SoffiXsponR570.08Ag061300	AP2-EREBP	TFF	FALSE	307	30.784057	0.700474761022759			FALSE	FALSE	
sugarcane	SoffiXsponR570.08Ag065400	CCAAT	TFF	FALSE	1	0.035753				FALSE	FALSE	
sugarcane	SoffiXsponR570.08Ag066900	bZIP	TFF	FALSE	484	56.734522	0.59067809660695	-0.4842	0.00572	FALSE	TRUE	
sugarcane	SoffiXsponR570.08Ag069200	SET	OTR	FALSE	10933	3249.771451	0.670686142776501	0.0562	0.8897	FALSE	TRUE	
sugarcane	SoffiXsponR570.08Ag069600	CCAAT	TFF	FALSE	12089	4089.403802	0.656572662416222	-0.2368	0.3171	FALSE	TRUE	
sugarcane	SoffiXsponR570.08Ag076600	ABI3VP1	TFF	FALSE	383	44.937534	0.591267617185898	-0.1131	0.7147	FALSE	TRUE	
sugarcane	SoffiXsponR570.08Ag077900	CCAAT	TFF	FALSE	9	1.092876	0			FALSE	FALSE	
sugarcane	SoffiXsponR570.08Ag079200	NAC	TFF	FALSE	3	1.54001	1	-0.1813	0.4961	FALSE	TRUE	
sugarcane	SoffiXsponR570.08Ag084400	ABI3VP1	TFF	FALSE	45	4.972106	0.402020202020202			FALSE	FALSE	
sugarcane	SoffiXsponR570.08Ag084600	AP2-EREBP	TFF	FALSE	5	0.572486	0.7	0.3598	0.06785	FALSE	TRUE	
sugarcane	SoffiXsponR570.08Ag084700	AP2-EREBP	TFF	FALSE	17	2.749745	0.404411764705882	0.4357	0.01681	FALSE	TRUE	
sugarcane	SoffiXsponR570.08Ag084900	AP2-EREBP	TFF	FALSE	24	4.690295	0.478260869565217	0.4352	0.01701	FALSE	TRUE	
sugarcane	SoffiXsponR570.08Ag085100	WRKY	TFF	FALSE	7161	1421.231091	0.884612570105452	-0.0416	0.9216	FALSE	TRUE	
sugarcane	SoffiXsponR570.08Ag085700	PHD	OTR	FALSE	29	2.251181	0.460591133004926	-0.1373	0.627	FALSE	TRUE	
sugarcane	SoffiXsponR570.08Ag087800	TRAF	OTR	FALSE	1	0.012476		-0.3482	0.08137	FALSE	TRUE	
sugarcane	SoffiXsponR570.08Ag088600	TRAF	OTR	FALSE	264	26.667929	0.821062334370319	0.0484	0.9078	FALSE	TRUE	
sugarcane	SoffiXsponR570.08Ag088700	TRAF	OTR	FALSE	1	0.02981				FALSE	FALSE	
sugarcane	SoffiXsponR570.08Ag088900	TRAF	OTR	FALSE	43	3.863552	0.471760797342193	-0.2388	0.3113	FALSE	TRUE	
sugarcane	SoffiXsponR570.08Ag090500	WRKY	TFF	FALSE	22	1.352136	0.623376623376623			FALSE	FALSE	
sugarcane	SoffiXsponR570.08Ag094600	TRAF	OTR	FALSE	89	6.88943	0.140449438202247			FALSE	FALSE	
sugarcane	SoffiXsponR570.08Ag095200	SET	OTR	FALSE	446	54.156613	0.556164659646294	-0.362	0.06545	FALSE	TRUE	
sugarcane	SoffiXsponR570.08Ag097600	MYB	TFF	TRUE	11	2.317814	0.0545454545454545			FALSE	FALSE	
sugarcane	SoffiXsponR570.08Ag098100	GNAT	OTR	FALSE	111	12.993962	0.802129402129402	0.2562	0.2625	FALSE	TRUE	
sugarcane	SoffiXsponR570.08Ag103200	WRKY	TFF	FALSE	8866	2158.316163	0.819934732952581	-0.1518	0.596	FALSE	TRUE	
sugarcane	SoffiXsponR570.08Ag106400	MYB-related	TFF	TRUE	4	0.188574	0.333333333333333			FALSE	FALSE	
sugarcane	SoffiXsponR570.08Ag108100	bZIP	TFF	FALSE	6	0.744432	0.4	-0.4908	0.004882	FALSE	TRUE	
sugarcane	SoffiXsponR570.08Ag110900	MBF1	OTR	FALSE	4230	632.175083	0.819490884453679	0.2232	0.3601	FALSE	TRUE	
sugarcane	SoffiXsponR570.08Ag111800	PAS	TFF	FALSE	289	54.879115	0.36716647443291	0.4315	0.0183	FALSE	TRUE	
sugarcane	SoffiXsponR570.08Ag115300	WRKY	TFF	FALSE	38	4.588119	0.529160739687056			FALSE	FALSE	
sugarcane	SoffiXsponR570.08Ag119800	AP2-EREBP	TFF	FALSE	4	1.493552	0.833333333333333			FALSE	FALSE	
sugarcane	SoffiXsponR570.08Ag125800	PHD	OTR	FALSE	80	21.728174	0.209493670886076	-0.1464	0.596	FALSE	TRUE	
sugarcane	SoffiXsponR570.08Ag130400	MADS	TFF	FALSE	8	2.311586	0.392857142857143			FALSE	FALSE	
sugarcane	SoffiXsponR570.08Ag130700	TCP	TFF	FALSE	16	2.770945	0.0333333333333333			FALSE	FALSE	
sugarcane	SoffiXsponR570.08Ag131300	NAC	TFF	FALSE	8	1.242841	0.214285714285714			FALSE	FALSE	
sugarcane	SoffiXsponR570.08Ag131400	MYB	TFF	TRUE	333	63.80023	0.585766489380947			FALSE	FALSE	
sugarcane	SoffiXsponR570.08Ag132100	MYB	TFF	TRUE	32	4.06952	0.520161290322581	-0.0232	0.9596	FALSE	TRUE	
sugarcane	SoffiXsponR570.08Ag133300	zf-A20	TFF	FALSE	5	0.873597	0.4			FALSE	FALSE	
sugarcane	SoffiXsponR570.08Ag134100	MYB	TFF	TRUE	1554	403.17923	0.494735559770975	0.0727	0.8455	FALSE	TRUE	
sugarcane	SoffiXsponR570.08Ag134500	zf-HD	TFF	FALSE	16	4.611781	0.291666666666667			FALSE	FALSE	
sugarcane	SoffiXsponR570.08Ag138200	AP2-EREBP	TFF	FALSE	54	7.661166	0.735849056603774	-0.1585	0.5792	FALSE	TRUE	
sugarcane	SoffiXsponR570.08Ag138400	SET	OTR	FALSE	2	0.216118	0			FALSE	FALSE	
sugarcane	SoffiXsponR570.08Ag144900	C2H2	TFF	FALSE	1066	210.048179	0.749833082296154			FALSE	FALSE	
sugarcane	SoffiXsponR570.08Ag145400	GeBP	TFF	FALSE	11	0.624067	0.581818181818182			FALSE	FALSE	
sugarcane	SoffiXsponR570.08Ag150800	bHLH	TFF	FALSE	55	14.432781	0.133333333333333			FALSE	FALSE	
sugarcane	SoffiXsponR570.08Ag151800	zf-HD	TFF	FALSE	65	9.226698	0.573557692307692			FALSE	FALSE	
sugarcane	SoffiXsponR570.08Ag153300	SET	OTR	FALSE	1	0.014457				FALSE	FALSE	
sugarcane	SoffiXsponR570.08Ag156400	NAC	TFF	FALSE	1	0.273967				FALSE	FALSE	
sugarcane	SoffiXsponR570.08Ag157600	PLATZ	TFF	FALSE	24	5.914547	0.0181159420289855			FALSE	FALSE	
sugarcane	SoffiXsponR570.08Ag162600	FAR1	TFF	FALSE	69	9.302851	0.329497016197783			FALSE	FALSE	
sugarcane	SoffiXsponR570.08Ag163100	C2H2	TFF	FALSE	413	57.101191	0.430252239121747	0.312	0.1361	FALSE	TRUE	
sugarcane	SoffiXsponR570.08Ag166500	bZIP	TFF	FALSE	12	1.658239	0.166666666666667			FALSE	FALSE	
sugarcane	SoffiXsponR570.08Ag168200	MYB	TFF	TRUE	8	1.148249	0.821428571428571			FALSE	FALSE	
sugarcane	SoffiXsponR570.08Ag168600	SRS	TFF	FALSE	4	1.152821	0.333333333333333			FALSE	FALSE	
sugarcane	SoffiXsponR570.08Ag170600	AP2-EREBP	TFF	FALSE	10	3.290385	0.822222222222222			FALSE	FALSE	
sugarcane	SoffiXsponR570.08Ag170700	AP2-EREBP	TFF	FALSE	7	0.884682	0.428571428571429			FALSE	FALSE	
sugarcane	SoffiXsponR570.08Ag172200	bHLH	TFF	FALSE	21	6.156933	0.180952380952381			FALSE	FALSE	
sugarcane	SoffiXsponR570.08Ag172300	bHLH	TFF	FALSE	68	15.113992	0.442054433713784			FALSE	FALSE	
sugarcane	SoffiXsponR570.08Ag172400	bHLH	TFF	FALSE	272	102.087474	0.130914912090297	0.029	0.9476	FALSE	TRUE	
sugarcane	SoffiXsponR570.08Ag179200	bHLH	TFF	FALSE	35	6.625778	0.742857142857143			FALSE	FALSE	
sugarcane	SoffiXsponR570.08Ag180900	MADS	TFF	FALSE	90	24.324717	0.125842696629213			FALSE	FALSE	
sugarcane	SoffiXsponR570.08Ag181100	MADS	TFF	FALSE	5139	807.71979	0.869354937789779	-0.289	0.1819	FALSE	TRUE	
sugarcane	SoffiXsponR570.08Ag183600	NAC	TFF	FALSE	26	2.941766	0.412307692307692	0.1125	0.7171	FALSE	TRUE	
sugarcane	SoffiXsponR570.08Ag185200	FHA	TFF	FALSE	14388	5883.542926	0.593224499792164	-0.0813	0.8209	FALSE	TRUE	
sugarcane	SoffiXsponR570.08Ag187400	bHLH	TFF	FALSE	1522	265.022406	0.57833865091522	0.2681	0.2308	FALSE	TRUE	
sugarcane	SoffiXsponR570.08Ag187900	TRAF	OTR	FALSE	7	0.758889	0.380952380952381	0.0795	0.8262	FALSE	TRUE	
sugarcane	SoffiXsponR570.08Ag188200	TRAF	OTR	FALSE	7050	1384.534082	0.875148408958969	-0.1193	0.6933	FALSE	TRUE	
sugarcane	SoffiXsponR570.08Ag188800	TRAF	OTR	FALSE	79	23.629335	0.0496592015579357			FALSE	FALSE	
sugarcane	SoffiXsponR570.08Ag189000	TRAF	OTR	FALSE	4558	718.200065	0.893365428380584	0.0663	0.8622	FALSE	TRUE	
sugarcane	SoffiXsponR570.08Ag189100	TRAF	OTR	FALSE	1	0.015448				FALSE	FALSE	
sugarcane	SoffiXsponR570.08Ag189300	TRAF	OTR	FALSE	7	0.883692	0			FALSE	FALSE	
sugarcane	SoffiXsponR570.08Ag189500	TRAF	OTR	FALSE	6863	1308.847919	0.869476063421029	-0.0411	0.9227	FALSE	TRUE	
sugarcane	SoffiXsponR570.08Ag193100	ARF;AUX/IAA	OTR;TFF	FALSE	3	0.289015	0.666666666666667			FALSE	FALSE	
sugarcane	SoffiXsponR570.08Ag195300	mTERF	OTR	FALSE	11775	3870.615158	0.683096880852661	-0.1135	0.7133	FALSE	TRUE	
sugarcane	SoffiXsponR570.08Ag197600	SBP	TFF	FALSE	10559	3127.617744	0.690883137088361	0.0766	0.8339	FALSE	TRUE	
sugarcane	SoffiXsponR570.08Ag202500	bHLH	TFF	FALSE	3	0.278119	0.333333333333333	0.024	0.9576	FALSE	TRUE	
sugarcane	SoffiXsponR570.08Ag203900	zf-A20	TFF	FALSE	25	2.678199	0.543333333333333			FALSE	FALSE	
sugarcane	SoffiXsponR570.08Ag205300	SWI/SNF-BAF60b	OTR	FALSE	9127	2371.269715	0.854588432291106			FALSE	FALSE	
sugarcane	SoffiXsponR570.08Ag206600	Pseudo_ARR-B	OTR	FALSE	35	3.852886	0.314285714285714			FALSE	FALSE	
sugarcane	SoffiXsponR570.08Ag206800	Pseudo_ARR-B	OTR	FALSE	28	3.318839	0.341269841269841			FALSE	FALSE	
sugarcane	SoffiXsponR570.08Ag210700	WRKY	TFF	FALSE	10	0.927559	0.777777777777778			FALSE	FALSE	
sugarcane	SoffiXsponR570.08Ag213500	TRAF	OTR	FALSE	222	35.87901	0.232318291141821	-0.6913	3.44e-06	TRUE	TRUE	ortholog_not_correlated
sugarcane	SoffiXsponR570.08Ag215500	CCAAT	TFF	FALSE	1	0.315073		0.1914	0.4612	FALSE	TRUE	
sugarcane	SoffiXsponR570.08Ag217700	bZIP	TFF	FALSE	125	16.421416	0.468645161290323	0.2693	0.228	FALSE	TRUE	
sugarcane	SoffiXsponR570.08Ag218000	MYB	TFF	TRUE	226	65.866138	0.250068829891839	-0.0032	0.995	FALSE	TRUE	
sugarcane	SoffiXsponR570.08Bg000800	ABI3VP1	TFF	FALSE	11	1.235203	0.781818181818182	0.0777	0.8314	FALSE	TRUE	
sugarcane	SoffiXsponR570.08Bg002000	GNAT	OTR	FALSE	146	20.432441	0.432026452527161	0.2692	0.2282	FALSE	TRUE	
sugarcane	SoffiXsponR570.08Bg002900	TUB	TFF	FALSE	66	5.374262	0.835897435897436	-0.2918	0.1759	FALSE	TRUE	
sugarcane	SoffiXsponR570.08Bg003200	TRAF	OTR	FALSE	1	0.076858		-0.1753	0.517	FALSE	TRUE	
sugarcane	SoffiXsponR570.08Bg004000	FAR1	TFF	FALSE	327	187.304017	0.0825688073394496			FALSE	FALSE	
sugarcane	SoffiXsponR570.08Bg004800	PHD	OTR	FALSE	1	0.010495				FALSE	FALSE	
sugarcane	SoffiXsponR570.08Bg005700	PHD	OTR	FALSE	2	0.029905	0	-0.0749	0.8394	FALSE	TRUE	
sugarcane	SoffiXsponR570.08Bg015500	MADS	TFF	FALSE	1	0.29972		-0.3357	0.09766	FALSE	TRUE	
sugarcane	SoffiXsponR570.08Bg016800	NAC	TFF	FALSE	788	116.375878	0.603857739020505	-0.3387	0.09349	FALSE	TRUE	
sugarcane	SoffiXsponR570.08Bg019000	NAC	TFF	FALSE	54	4.353902	0.392732354996506			FALSE	FALSE	
sugarcane	SoffiXsponR570.08Bg022600	MYB-related	TFF	TRUE	17	1.793917	0.441176470588235	-0.1944	0.4511	FALSE	TRUE	
sugarcane	SoffiXsponR570.08Bg031600	Top	TFF	FALSE	13884	5451.544502	0.60008450670379	0.1417	0.611	FALSE	TRUE	
sugarcane	SoffiXsponR570.08Bg032100	zf-LSD1	TFF	FALSE	2	0.063087	0			FALSE	FALSE	
sugarcane	SoffiXsponR570.08Bg034800	C3H	TFF	FALSE	2398	235.892991	0.938746062547603	-0.0897	0.7933	FALSE	TRUE	
sugarcane	SoffiXsponR570.08Bg038500	bHLH	TFF	FALSE	1538	207.372646	0.588804292556472	0.0519	0.8995	FALSE	TRUE	
sugarcane	SoffiXsponR570.08Bg041600	SWI/SNF-SWI3	OTR	FALSE	1128	99.682691	0.926095137407414	0.017	0.9724	FALSE	TRUE	
sugarcane	SoffiXsponR570.08Bg042000	MYB-related	TFF	TRUE	10965	3367.027834	0.743903614914824	-0.0518	0.8995	FALSE	TRUE	
sugarcane	SoffiXsponR570.08Bg042400	TRAF	OTR	FALSE	2	0.207204	1			FALSE	FALSE	
sugarcane	SoffiXsponR570.08Bg043800	MYB	TFF	TRUE	2	0.438979	0			FALSE	FALSE	
sugarcane	SoffiXsponR570.08Bg043900	MYB-related	TFF	TRUE	5242	892.978534	0.892065546350747			FALSE	FALSE	
sugarcane	SoffiXsponR570.08Bg051300	MYB-related	TFF	TRUE	458	101.483617	0.275911822881332	0.3461	0.08385	FALSE	TRUE	
sugarcane	SoffiXsponR570.08Bg051600	NAC	TFF	FALSE	15268	6673.11071	0.552781586356857	0.0129	0.9795	FALSE	TRUE	
sugarcane	SoffiXsponR570.08Bg053900	zf-LSD1	TFF	FALSE	4	1.962056	0.666666666666667	0.1737	0.5223	FALSE	TRUE	
sugarcane	SoffiXsponR570.08Bg054100	C3H	TFF	FALSE	7701	1676.377534	0.870067506834161			FALSE	FALSE	
sugarcane	SoffiXsponR570.08Bg055000	Top	TFF	FALSE	12041	4083.701911	0.692331930135713			FALSE	FALSE	
sugarcane	SoffiXsponR570.08Bg055100	Top	TFF	FALSE	5809	1000.867644	0.931797256276121			FALSE	FALSE	
sugarcane	SoffiXsponR570.08Bg055200	Top	TFF	FALSE	11976	4115.854142	0.694503802315836			FALSE	FALSE	
sugarcane	SoffiXsponR570.08Bg055400	bHLH	TFF	FALSE	30	5.883422	0.636781609195402	0.3212	0.1198	FALSE	TRUE	
sugarcane	SoffiXsponR570.08Bg056200	GNAT	OTR	FALSE	12620	4475.472556	0.673626982379726	-0.0619	0.8746	FALSE	TRUE	
sugarcane	SoffiXsponR570.08Bg056900	Sigma70-like	TFF	FALSE	347	48.916893	0.370175409371825			FALSE	FALSE	
sugarcane	SoffiXsponR570.08Bg057800	FAR1	TFF	FALSE	164	50.422881	0.58933113871016	-0.1064	0.7375	FALSE	TRUE	
sugarcane	SoffiXsponR570.08Bg059700	AP2-EREBP	TFF	FALSE	11009	3369.518654	0.774459110621965			FALSE	FALSE	
sugarcane	SoffiXsponR570.08Bg063400	bZIP	TFF	FALSE	43	5.006583	0.465116279069768	-0.5268	0.001949	FALSE	TRUE	
sugarcane	SoffiXsponR570.08Bg065100	SET	OTR	FALSE	3264	476.092646	0.805493523642985			FALSE	FALSE	
sugarcane	SoffiXsponR570.08Bg081800	AP2-EREBP	TFF	FALSE	10	2.298404	0.222222222222222			FALSE	FALSE	
sugarcane	SoffiXsponR570.08Bg082200	WRKY	TFF	FALSE	339	26.051541	0.910265137630692			FALSE	FALSE	
sugarcane	SoffiXsponR570.08Bg085100	TRAF	OTR	FALSE	194	65.992851	0.265584103413279			FALSE	FALSE	
sugarcane	SoffiXsponR570.08Bg085300	TRAF	OTR	FALSE	1	0.053582				FALSE	FALSE	
sugarcane	SoffiXsponR570.08Bg085600	TRAF	OTR	FALSE	20	5.503112	0.447368421052632			FALSE	FALSE	
sugarcane	SoffiXsponR570.08Bg086200	TRAF	OTR	FALSE	1	0.065468				FALSE	FALSE	
sugarcane	SoffiXsponR570.08Bg091100	SET	OTR	FALSE	1907	193.224322	0.886056837046481	-0.2156	0.3855	FALSE	TRUE	
sugarcane	SoffiXsponR570.08Bg093400	MYB	TFF	TRUE	5	1.223242	0.3			FALSE	FALSE	
sugarcane	SoffiXsponR570.08Bg098700	WRKY	TFF	FALSE	65	7.034732	0.411057692307692	-0.3922	0.03895	FALSE	TRUE	
sugarcane	SoffiXsponR570.08Bg108100	PAS	TFF	FALSE	9238	2343.786098	0.700571862134793	0.2112	0.4005	FALSE	TRUE	
sugarcane	SoffiXsponR570.08Bg111300	CCAAT	TFF	FALSE	11841	3879.985573	0.706925433160548	-0.0918	0.7858	FALSE	TRUE	
sugarcane	SoffiXsponR570.08Bg112100	WRKY	TFF	FALSE	111	22.043127	0.298607698607699			FALSE	FALSE	
sugarcane	SoffiXsponR570.08Bg116500	AP2-EREBP	TFF	FALSE	4	1.067639	0.833333333333333			FALSE	FALSE	
sugarcane	SoffiXsponR570.08Bg124500	MYB	TFF	TRUE	1	0.043182				FALSE	FALSE	
sugarcane	SoffiXsponR570.08Bg124700	Tify	TFF	FALSE	3	0.178574	1	0.216	0.3841	FALSE	TRUE	
sugarcane	SoffiXsponR570.08Bg128500	NAC	TFF	FALSE	2	0.352806	0			FALSE	FALSE	
sugarcane	SoffiXsponR570.08Bg128700	MYB	TFF	TRUE	916	272.248414	0.592841291431026			FALSE	FALSE	
sugarcane	SoffiXsponR570.08Bg128800	MYB	TFF	TRUE	750	215.295008	0.558725411659991			FALSE	FALSE	
sugarcane	SoffiXsponR570.08Bg129500	zf-HD	TFF	FALSE	38	3.706083	0.503556187766714	-0.093	0.7815	FALSE	TRUE	
sugarcane	SoffiXsponR570.08Bg132700	AP2-EREBP	TFF	FALSE	53	7.095498	0.494920174165457	-0.2253	0.3536	FALSE	TRUE	
sugarcane	SoffiXsponR570.08Bg135500	SGT1	OTR	FALSE	6454	1172.941326	0.925156711077803	-0.0405	0.9235	FALSE	TRUE	
sugarcane	SoffiXsponR570.08Bg136900	ARID	OTR	FALSE	13973	5570.152881	0.618268404390136	-0.0402	0.9242	FALSE	TRUE	
sugarcane	SoffiXsponR570.08Bg142600	bHLH	TFF	FALSE	19	1.769345	0.444444444444444			FALSE	FALSE	
sugarcane	SoffiXsponR570.08Bg143100	bZIP	TFF	FALSE	101	15.79017	0.328514851485149			FALSE	FALSE	
sugarcane	SoffiXsponR570.08Bg144500	AP2-EREBP	TFF	FALSE	20	3.862851	0.468421052631579			FALSE	FALSE	
sugarcane	SoffiXsponR570.08Bg161500	C2H2	TFF	FALSE	104	9.389875	0.632188200149365	0.1823	0.4924	FALSE	TRUE	
sugarcane	SoffiXsponR570.08Bg164800	bZIP	TFF	FALSE	11	2.432711	0.0727272727272727			FALSE	FALSE	
sugarcane	SoffiXsponR570.08Bg165200	MYB	TFF	TRUE	9	0.465893	0.944444444444444			FALSE	FALSE	
sugarcane	SoffiXsponR570.08Bg166800	SRS	TFF	FALSE	8	1.274537	0.392857142857143			FALSE	FALSE	
sugarcane	SoffiXsponR570.08Bg169100	MYB-related	TFF	TRUE	37	8.158759	0.521021021021021			FALSE	FALSE	
sugarcane	SoffiXsponR570.08Bg169300	MADS	TFF	FALSE	15	1.389605	0.571428571428571			FALSE	FALSE	
sugarcane	SoffiXsponR570.08Bg171500	NAC	TFF	FALSE	17	3.065713	0.433823529411765	0.0055	0.992	FALSE	TRUE	
sugarcane	SoffiXsponR570.08Bg173100	FHA	TFF	FALSE	8357	2011.956778	0.815300983693625	-0.0635	0.8705	FALSE	TRUE	
sugarcane	SoffiXsponR570.08Bg175200	bHLH	TFF	FALSE	1225	194.426343	0.60421501934107	0.313	0.1342	FALSE	TRUE	
