SoffiXsponR570.02Bg203100.1.p	NAC	TFF
SoffiXsponR570.08Ag055900.1.p	zf-LSD1	TFF
SoffiXsponR570.08Ag000500.1.p	ABI3VP1	TFF
SoffiXsponR570.03Cg106200.1.p	HMG	OTR
SoffiXsponR570.04Dg164700.1.p	PAS	TFF
SoffiXsponR570.05Ag091700.2.p	AP2-EREBP	TFF
SoffiXsponR570.02Ag174800.4.p	PHD	OTR
SoffiXsponR570.06Eg078400.1.p	GNAT	OTR
SoffiXsponR570.08Cg062900.4.p	SET	OTR
SoffiXsponR570.5_9Ag228900.1.p	C2H2	TFF
SoffiXsponR570.02Dg261700.1.p	HSF	TFF
SoffiXsponR570.1Z203900.1.p	bZIP	TFF
SoffiXsponR570.04Bg117600.1.p	bZIP	TFF
SoffiXsponR570.08Cg016200.1.p	NAC	TFF
SoffiXsponR570.8_10Ag115600.2.p	C2C2-Dof	TFF
SoffiXsponR570.05Bg263900.2.p	FAR1	TFF
SoffiXsponR570.05Cg381400.2.p	EIL	TFF
SoffiXsponR570.01Bg492500.1.p	SWI/SNF-BAF60b	OTR
SoffiXsponR570.10Ag051300.1.p	Pseudo_ARR-B	OTR
SoffiXsponR570.03Eg001300.1.p	bZIP	TFF
SoffiXsponR570.04Fg068700.6.p	Top	TFF
SoffiXsponR570.10Bg086500.3.p	RB	OTR
SoffiXsponR570.9os1g037500.1.p	NAC	TFF
SoffiXsponR570.9us90g030800.2.p	MYB-related	TFF
SoffiXsponR570.6_9Ag113800.1.p	FAR1	TFF
SoffiXsponR570.02Gg280100.1.p	C3H	TFF
SoffiXsponR570.09Cg141700.5.p	CPP	TFF
SoffiXsponR570.10Dg166800.2.p	C2C2-Dof	TFF
SoffiXsponR570.01Cg079100.2.p	ARF	TFF
SoffiXsponR570.06Ag163100.4.p	TCP	TFF
SoffiXsponR570.02Ag198500.2.p	Top	TFF
SoffiXsponR570.04Ag225200.1.p	NAC	TFF
SoffiXsponR570.02Dg351200.1.p	SET	OTR
SoffiXsponR570.03Ag301800.1.p	GeBP	TFF
SoffiXsponR570.03Bg034700.5.p	PHD	OTR
SoffiXsponR570.07Ag263400.2.p	TUB	TFF
SoffiXsponR570.05Dg209900.1.p	C2C2-Dof	TFF
SoffiXsponR570.07Cg244100.1.p	AP2-EREBP	TFF
SoffiXsponR570.03Dg259200.3.p	C2C2-Dof	TFF
SoffiXsponR570.07Eg176800.1.p	GNAT	OTR
SoffiXsponR570.03Bg211000.1.p	AP2-EREBP	TFF
SoffiXsponR570.10Eg085600.2.p	bHLH	TFF
SoffiXsponR570.07Dg100400.1.p	PHD	OTR
SoffiXsponR570.08Ag151800.1.p	zf-HD	TFF
SoffiXsponR570.09Ag054000.1.p	C2C2-GATA	TFF
SoffiXsponR570.01Dg209700.4.p	bHLH	TFF
SoffiXsponR570.04Ag254300.6.p	SBP	TFF
SoffiXsponR570.03Cg331000.1.p	zf-fF-X1	TFF
SoffiXsponR570.1Z036400.1.p	Tify	TFF
SoffiXsponR570.05Fg264500.7.p	CCAAT	TFF
SoffiXsponR570.04Dg137800.2.p	CPP	TFF
SoffiXsponR570.05Dg383700.1.p	bZIP	TFF
SoffiXsponR570.05Fg246500.1.p	C3H	TFF
SoffiXsponR570.09Cg062500.1.p	MYB	TFF
SoffiXsponR570.03Gg130600.2.p	MYB-related	TFF
SoffiXsponR570.04Cg008600.1.p	ABI3VP1	TFF
SoffiXsponR570.6us88g095000.2.p	MED26	OTR
SoffiXsponR570.01Ag172000.3.p	LIM	TFF
SoffiXsponR570.5_9Ag045700.1.p	GeBP	TFF
SoffiXsponR570.09Ag052800.19.p	SAP	TFF
SoffiXsponR570.8_10Ag293700.1.p	SRS	TFF
SoffiXsponR570.07Eg118300.1.p	bHLH	TFF
SoffiXsponR570.8_10Ag180100.2.p	Sigma70-like	TFF
SoffiXsponR570.07Eg025600.3.p	TIG	TFF
SoffiXsponR570.10Fg123200.1.p	GRAS	TFF
SoffiXsponR570.10Fg109800.1.p	C2H2	TFF
SoffiXsponR570.1Z194300.1.p	AP2-EREBP	TFF
SoffiXsponR570.5_9Ag413700.2.p	ARF	TFF
SoffiXsponR570.02Fg061900.2.p	bHLH	TFF
SoffiXsponR570.01Ag291900.5.p	MED26	OTR
SoffiXsponR570.02Ag229300.1.p	C2C2-GATA	TFF
SoffiXsponR570.1Z266200.1.p	NAC	TFF
SoffiXsponR570.04Fg095000.1.p	GNAT	OTR
SoffiXsponR570.8_5Ag139800.2.p	ARID	OTR
SoffiXsponR570.03Ag221100.2.p	NAC	TFF
SoffiXsponR570.04Gg057900.4.p	C2H2	TFF
SoffiXsponR570.02Bg328000.3.p	GRAS	TFF
SoffiXsponR570.02Bg112500.1.p	MYB	TFF
SoffiXsponR570.02Fg257900.1.p	ARF	TFF
SoffiXsponR570.03Ag077700.2.p	zf-A20	TFF
SoffiXsponR570.02Dg255500.1.p	MYB	TFF
SoffiXsponR570.07Eg025600.4.p	TIG	TFF
SoffiXsponR570.6_9Ag102800.1.p	GRAS	TFF
SoffiXsponR570.05Dg068400.1.p	AP2-EREBP	TFF
SoffiXsponR570.07Bg213600.5.p	ABI3VP1	TFF
SoffiXsponR570.06Dg048600.1.p	AP2-EREBP	TFF
SoffiXsponR570.02Ag290100.3.p	TCP	TFF
SoffiXsponR570.01Ag044600.1.p	bZIP	TFF
SoffiXsponR570.01Ag474200.1.p	GNAT	OTR
SoffiXsponR570.05Fg264500.1.p	CCAAT	TFF
SoffiXsponR570.10Bg001600.3.p	PAS	TFF
SoffiXsponR570.10Bg206900.1.p	C2H2	TFF
SoffiXsponR570.03Eg282000.2.p	bHLH	TFF
SoffiXsponR570.7_10Ag289100.3.p	GRAS	TFF
SoffiXsponR570.01Fg116100.1.p	MADS	TFF
SoffiXsponR570.02Eg176600.1.p	HSF	TFF
SoffiXsponR570.01Dg057200.1.p	ABI3VP1	TFF
SoffiXsponR570.02Eg117300.1.p	C2C2-GATA	TFF
SoffiXsponR570.02Dg355800.1.p	MADS	TFF
SoffiXsponR570.03Bg065100.2.p	HB	TFF
SoffiXsponR570.06Eg114100.1.p	mTERF	OTR
SoffiXsponR570.09Ag159400.1.p	C2C2-GATA	TFF
SoffiXsponR570.05Dg300500.3.p	bHLH	TFF
SoffiXsponR570.7os1g072400.1.p	AP2-EREBP	TFF
SoffiXsponR570.04Eg096000.1.p	PLATZ	TFF
SoffiXsponR570.6_9Ag275400.1.p	TCP	TFF
SoffiXsponR570.02Gg073500.1.p	zf-BED	TFF
SoffiXsponR570.01Ag126700.2.p	SET	OTR
SoffiXsponR570.7_10Ag318300.1.p	NAC	TFF
SoffiXsponR570.05Fg278600.4.p	MYB	TFF
SoffiXsponR570.07Ag071900.1.p	SET	OTR
SoffiXsponR570.08Cg032200.2.p	zf-LSD1	TFF
SoffiXsponR570.6_9Ag234000.2.p	TUB	TFF
SoffiXsponR570.08Eg101700.1.p	SRS	TFF
SoffiXsponR570.01Fg061100.2.p	Tify	TFF
SoffiXsponR570.01Dg242900.1.p	C3H	TFF
SoffiXsponR570.09Dg018700.4.p	FAR1	TFF
SoffiXsponR570.04Ag227900.1.p	MYB	TFF
SoffiXsponR570.04Ag084500.2.p	bHLH	TFF
SoffiXsponR570.8_10Ag094100.1.p	E2F-DP	TFF
SoffiXsponR570.10Ag056900.3.p	MED26	OTR
SoffiXsponR570.07Cg191700.1.p	Top	TFF
SoffiXsponR570.01Fg139300.1.p	CCAAT	TFF
SoffiXsponR570.09Cg144500.3.p	bHLH	TFF
SoffiXsponR570.02Eg200200.2.p	C3H	TFF
SoffiXsponR570.01Ag174300.1.p	ABI3VP1	TFF
SoffiXsponR570.08Bg187800.1.p	NAC	TFF
SoffiXsponR570.04Cg279300.3.p	TRAF	OTR
SoffiXsponR570.02Bg036400.1.p	MYB-related	TFF
SoffiXsponR570.04Ag165800.4.p	NAC	TFF
SoffiXsponR570.05Dg137900.2.p	bZIP	TFF
SoffiXsponR570.03Eg227100.1.p	MYB	TFF
SoffiXsponR570.8_10Ag066700.1.p	Jumonji	OTR
SoffiXsponR570.03Cg069800.2.p	mTERF	OTR
SoffiXsponR570.01Ag461700.3.p	ABI3VP1	TFF
SoffiXsponR570.05Fg179900.1.p	RWP-RK	TFF
SoffiXsponR570.8_5Ag163200.4.p	C2H2	TFF
SoffiXsponR570.6_9Ag323500.1.p	MYB-related	TFF
SoffiXsponR570.05Fg251500.1.p	GRAS	TFF
SoffiXsponR570.07Eg209600.2.p	MYB	TFF
SoffiXsponR570.05Gg025700.3.p	HB	TFF
SoffiXsponR570.5_9Ag310800.1.p	TRAF	OTR
SoffiXsponR570.02Eg139300.2.p	zf-BED	TFF
SoffiXsponR570.7_10Ag259600.1.p	C2C2-YABBY	TFF
SoffiXsponR570.06Gg028300.2.p	SET	OTR
SoffiXsponR570.02Dg167400.2.p	Jumonji	OTR
SoffiXsponR570.05Eg310700.1.p	C2H2	TFF
SoffiXsponR570.01Ag097200.1.p	HSF	TFF
SoffiXsponR570.03Dg326200.1.p	AUX/IAA	OTR
SoffiXsponR570.07Dg038200.1.p	bHLH	TFF
SoffiXsponR570.01Ag386300.1.p	MYB-related	TFF
SoffiXsponR570.01Bg157800.4.p	ABI3VP1	TFF
SoffiXsponR570.04Bg169500.2.p	FAR1	TFF
SoffiXsponR570.05Dg203400.1.p	bHLH	TFF
SoffiXsponR570.01Cg262200.4.p	Pseudo_ARR-B	OTR
SoffiXsponR570.03Bg023300.3.p	GeBP	TFF
SoffiXsponR570.04Eg097600.1.p	TRAF	OTR
SoffiXsponR570.08Cg171100.1.p	MADS	TFF
SoffiXsponR570.02Gg257700.1.p	GRAS	TFF
SoffiXsponR570.01Ag077900.1.p	bZIP	TFF
SoffiXsponR570.03Bg223100.1.p	bHLH	TFF
SoffiXsponR570.04Gg107000.1.p	TRAF	OTR
SoffiXsponR570.1Z221200.1.p	DDT	OTR
SoffiXsponR570.05Dg335800.1.p	Tify	TFF
SoffiXsponR570.01Eg277900.4.p	MED26	OTR
SoffiXsponR570.10Ag066600.1.p	NAC	TFF
SoffiXsponR570.07Ag242500.1.p	MYB-related	TFF
SoffiXsponR570.06Ag218500.1.p	bHLH	TFF
SoffiXsponR570.01Fg238600.4.p	MYB-related	TFF
SoffiXsponR570.8_5Ag046700.2.p	MYB-related	TFF
SoffiXsponR570.09Cg016400.5.p	FAR1	TFF
SoffiXsponR570.6us88g085400.1.p	WRKY	TFF
SoffiXsponR570.03Cg162200.5.p	bHLH	TFF
SoffiXsponR570.02Ag038500.3.p	C3H	TFF
SoffiXsponR570.03Gg131200.2.p	GNAT	OTR
SoffiXsponR570.04Ag101100.2.p	MADS	TFF
SoffiXsponR570.01Eg160300.4.p	MYB-related	TFF
SoffiXsponR570.01Dg306800.4.p	MYB-related	TFF
SoffiXsponR570.04Ag114800.1.p	TRAF	OTR
SoffiXsponR570.02Bg204300.1.p	E2F-DP	TFF
SoffiXsponR570.02Ag003200.2.p	G2-like	TFF
SoffiXsponR570.06Cg147500.4.p	AUX/IAA	OTR
SoffiXsponR570.04Gg074300.1.p	bZIP	TFF
SoffiXsponR570.04Eg133500.6.p	SBP	TFF
SoffiXsponR570.8_5Ag197100.2.p	GRAS	TFF
SoffiXsponR570.01Bg475200.1.p	MYB-related	TFF
SoffiXsponR570.10Bg204900.1.p	GRAS	TFF
SoffiXsponR570.03Eg038100.1.p	TAZ	TFF
SoffiXsponR570.8_10Ag301600.1.p	RB	OTR
SoffiXsponR570.04Dg109800.1.p	TRAF	OTR
SoffiXsponR570.9us90g064800.1.p	SET	OTR
SoffiXsponR570.08Dg104400.3.p	NAC	TFF
SoffiXsponR570.03Ag167800.2.p	bHLH	TFF
SoffiXsponR570.02Bg149700.1.p	bHLH	TFF
SoffiXsponR570.08Cg083600.6.p	SET	OTR
SoffiXsponR570.01Eg051000.2.p	DDT	OTR
SoffiXsponR570.06Gg152500.2.p	Sigma70-like	TFF
SoffiXsponR570.02Dg274100.1.p	VOZ	TFF
SoffiXsponR570.8_10Ag025500.1.p	TRAF	OTR
SoffiXsponR570.02Ag236100.1.p	TUB	TFF
SoffiXsponR570.07Cg228100.1.p	GNAT	OTR
SoffiXsponR570.01Cg230800.2.p	WRKY	TFF
SoffiXsponR570.03Dg157300.1.p	MADS	TFF
SoffiXsponR570.10Cg111700.2.p	ABI3VP1	TFF
SoffiXsponR570.01Eg108800.1.p	GRF	TFF
SoffiXsponR570.08Ag180900.1.p	MADS	TFF
SoffiXsponR570.6us88g052300.1.p	GRAS	TFF
SoffiXsponR570.02Gg172200.1.p	SWI/SNF-BAF60b	OTR
SoffiXsponR570.02Cg396000.1.p	C2H2	TFF
SoffiXsponR570.02Fg322200.1.p	SET	OTR
SoffiXsponR570.03Bg067300.2.p	mTERF	OTR
SoffiXsponR570.05Bg368600.1.p	AP2-EREBP	TFF
SoffiXsponR570.02Fg300900.2.p	WRKY	TFF
SoffiXsponR570.02Gg087900.2.p	ABI3VP1	TFF
SoffiXsponR570.03Ag144100.3.p	Trihelix	TFF
SoffiXsponR570.05Eg058900.1.p	FHA	TFF
SoffiXsponR570.02Ag130300.1.p	AUX/IAA	OTR
SoffiXsponR570.01Dg032300.2.p	bHLH	TFF
SoffiXsponR570.08Eg100500.1.p	NAC	TFF
SoffiXsponR570.06Cg173000.2.p	Trihelix	TFF
SoffiXsponR570.02Gg243900.2.p	bZIP	TFF
SoffiXsponR570.06Dg008700.4.p	Top	TFF
SoffiXsponR570.03Bg007500.2.p	Jumonji	OTR
SoffiXsponR570.01Eg168000.1.p	MYB-related	TFF
SoffiXsponR570.05Ag181000.4.p	ARID	OTR
SoffiXsponR570.05Fg117900.1.p	mTERF	OTR
SoffiXsponR570.04Bg250900.1.p	SRS	TFF
SoffiXsponR570.4os1g000600.2.p	LIM	TFF
SoffiXsponR570.03Fg035400.1.p	bZIP	TFF
SoffiXsponR570.08Cg070900.1.p	SET	OTR
SoffiXsponR570.03Bg040700.1.p	ARF	TFF
SoffiXsponR570.01Cg309500.4.p	MYB-related	TFF
SoffiXsponR570.05Bg377100.2.p	C3H	TFF
SoffiXsponR570.01Bg083000.1.p	MADS	TFF
SoffiXsponR570.07Ag163900.1.p	C2H2	TFF
SoffiXsponR570.03Bg155200.1.p	EIL	TFF
SoffiXsponR570.06Gg026100.3.p	NAC	TFF
SoffiXsponR570.01Eg157900.2.p	CCAAT	TFF
SoffiXsponR570.04Ag120900.2.p	bZIP	TFF
SoffiXsponR570.05Dg125500.1.p	BES1	TFF
SoffiXsponR570.1Z022000.1.p	MYB	TFF
SoffiXsponR570.04Cg144500.1.p	CPP	TFF
SoffiXsponR570.8_5Ag085900.1.p	WRKY	TFF
SoffiXsponR570.01Bg484700.1.p	NAC	TFF
SoffiXsponR570.04Fg050700.1.p	MYB-related	TFF
SoffiXsponR570.03Eg007200.13.p	Jumonji	OTR
SoffiXsponR570.02Ag063600.1.p	Alfin-like	TFF
SoffiXsponR570.01Fg322300.8.p	HB	TFF
SoffiXsponR570.05Fg115000.1.p	PHD	OTR
SoffiXsponR570.06Ag081600.1.p	WRKY	TFF
SoffiXsponR570.02Bg328000.2.p	GRAS	TFF
SoffiXsponR570.06Ag097500.1.p	GNAT	OTR
SoffiXsponR570.01Cg003100.1.p	Sigma70-like	TFF
SoffiXsponR570.10Cg042800.1.p	GRAS	TFF
SoffiXsponR570.09Bg025600.1.p	zf-HD	TFF
SoffiXsponR570.5_9Ag217300.1.p	CCAAT	TFF
SoffiXsponR570.05Cg035700.2.p	TCP	TFF
SoffiXsponR570.05Fg249500.2.p	GRAS	TFF
SoffiXsponR570.03Dg209000.1.p	MYB	TFF
SoffiXsponR570.01Cg171500.1.p	AP2-EREBP	TFF
SoffiXsponR570.06Cg138800.1.p	BSD	TFF
SoffiXsponR570.03Dg201400.1.p	FAR1	TFF
SoffiXsponR570.03Dg061100.2.p	SBP	TFF
SoffiXsponR570.01Eg330500.1.p	C2C2-Dof	TFF
SoffiXsponR570.03Cg238400.5.p	MYB-related	TFF
SoffiXsponR570.03Ag114800.4.p	MYB	TFF
SoffiXsponR570.05Cg197400.3.p	bHLH	TFF
SoffiXsponR570.02Fg344000.1.p	ABI3VP1	TFF
SoffiXsponR570.10Eg023400.2.p	FAR1	TFF
SoffiXsponR570.7_10Ag347700.5.p	FAR1	TFF
SoffiXsponR570.01Ag531400.4.p	HB	TFF
SoffiXsponR570.06Fg133400.2.p	AP2-EREBP	TFF
SoffiXsponR570.10Dg171500.3.p	PAS	TFF
SoffiXsponR570.05Ag172500.1.p	bHLH	TFF
SoffiXsponR570.07Bg215900.2.p	zf-BED	TFF
SoffiXsponR570.03Bg268900.1.p	AP2-EREBP	TFF
SoffiXsponR570.02Cg242000.1.p	MYB	TFF
SoffiXsponR570.04Cg158900.1.p	HSF	TFF
SoffiXsponR570.09Eg123600.1.p	ABI3VP1	TFF
SoffiXsponR570.5_9Ag076100.1.p	C2H2	TFF
SoffiXsponR570.7os1g072800.5.p	FAR1	TFF
SoffiXsponR570.6_9Ag235600.1.p	OFP	TFF
SoffiXsponR570.02Bg306400.3.p	HB	TFF
SoffiXsponR570.04Cg209200.1.p	MYB-related	TFF
SoffiXsponR570.03Fg031600.2.p	BES1	TFF
SoffiXsponR570.03Dg071000.2.p	PLATZ	TFF
SoffiXsponR570.04Ag191200.1.p	C3H	TFF
SoffiXsponR570.02Fg048100.3.p	Top	TFF
SoffiXsponR570.10Bg200300.2.p	MYB-related	TFF
SoffiXsponR570.03Cg219300.3.p	GRAS	TFF
SoffiXsponR570.07Bg255800.1.p	ARF	TFF
SoffiXsponR570.01Ag543300.4.p	SWI/SNF-BAF60b	OTR
SoffiXsponR570.05Cg049600.9.p	PHD	OTR
SoffiXsponR570.08Dg115700.4.p	ARID	OTR
SoffiXsponR570.04Dg157800.1.p	AP2-EREBP	TFF
SoffiXsponR570.01Eg363500.4.p	NAC	TFF
SoffiXsponR570.03Eg066800.1.p	bZIP	TFF
SoffiXsponR570.08Cg083600.2.p	SET	OTR
SoffiXsponR570.01Eg265200.1.p	bHLH	TFF
SoffiXsponR570.09Dg106500.1.p	CCAAT	TFF
SoffiXsponR570.08Ag041900.2.p	TRAF	OTR
SoffiXsponR570.09Cg123800.1.p	GRAS	TFF
SoffiXsponR570.01Cg344700.1.p	HB	TFF
SoffiXsponR570.06Cg186900.1.p	MYB-related	TFF
SoffiXsponR570.08Dg167400.1.p	TRAF	OTR
SoffiXsponR570.8_10Ag133700.1.p	MYB	TFF
SoffiXsponR570.7_10Ag089800.1.p	zf-HD	TFF
SoffiXsponR570.01Ag077700.2.p	AP2-EREBP	TFF
SoffiXsponR570.10Cg073000.1.p	zf-HD	TFF
SoffiXsponR570.01Ag070100.3.p	bHLH	TFF
SoffiXsponR570.01Dg333900.1.p	AP2-EREBP	TFF
SoffiXsponR570.06Gg079700.1.p	NOT2_3_5	OTR
SoffiXsponR570.02Gg204000.1.p	AP2-EREBP	TFF
SoffiXsponR570.01Cg063100.3.p	PHD	OTR
SoffiXsponR570.10Eg123900.1.p	MYB	TFF
SoffiXsponR570.03Gg094400.1.p	NAC	TFF
SoffiXsponR570.06Ag146900.1.p	GRAS	TFF
SoffiXsponR570.05Ag212300.1.p	zf-A20	TFF
SoffiXsponR570.05Eg111800.1.p	MYB	TFF
SoffiXsponR570.07Ag252500.1.p	MYB	TFF
SoffiXsponR570.01Bg280500.1.p	Not1	TFF
SoffiXsponR570.06Bg008000.1.p	MYB-related	TFF
SoffiXsponR570.02Fg243200.2.p	ABI3VP1	TFF
SoffiXsponR570.05Cg067000.1.p	DDT	OTR
SoffiXsponR570.03Cg210300.4.p	Trihelix	TFF
SoffiXsponR570.01Dg378800.1.p	MADS	TFF
SoffiXsponR570.02Cg174200.1.p	C2H2	TFF
SoffiXsponR570.07Bg021300.2.p	Top	TFF
SoffiXsponR570.05Ag067500.1.p	SAP	TFF
SoffiXsponR570.05Bg200500.3.p	C3H	TFF
SoffiXsponR570.04Cg187400.2.p	PLATZ	TFF
SoffiXsponR570.9os1g019800.13.p	SAP	TFF
SoffiXsponR570.7_10Ag064600.1.p	TCP	TFF
SoffiXsponR570.01Ag373900.4.p	TUB	TFF
SoffiXsponR570.05Gg163400.1.p	SET	OTR
SoffiXsponR570.08Bg153900.1.p	SOH1	OTR
SoffiXsponR570.07Cg243100.2.p	FAR1	TFF
SoffiXsponR570.01Fg023900.1.p	MYB	TFF
SoffiXsponR570.07Ag064200.1.p	OFP	TFF
SoffiXsponR570.02Bg284500.1.p	NAC	TFF
SoffiXsponR570.01Dg323600.2.p	C2H2	TFF
SoffiXsponR570.6us88g099100.1.p	E2F-DP	TFF
SoffiXsponR570.07Eg039700.1.p	OFP	TFF
SoffiXsponR570.10Bg046700.2.p	bZIP	TFF
SoffiXsponR570.3os3g002000.1.p	AP2-EREBP	TFF
SoffiXsponR570.01Eg390600.1.p	FAR1	TFF
SoffiXsponR570.07Ag071100.1.p	AP2-EREBP	TFF
SoffiXsponR570.02Cg165400.1.p	Jumonji	OTR
SoffiXsponR570.05Bg287100.1.p	bHLH	TFF
SoffiXsponR570.8_5Ag085900.2.p	WRKY	TFF
SoffiXsponR570.01Dg223600.1.p	mTERF	OTR
SoffiXsponR570.01Ag072400.1.p	FAR1	TFF
SoffiXsponR570.01Fg284100.1.p	bHLH	TFF
SoffiXsponR570.02Bg001900.2.p	WRKY	TFF
SoffiXsponR570.4us91g020900.1.p	AP2-EREBP	TFF
SoffiXsponR570.01Fg274400.1.p	MADS	TFF
SoffiXsponR570.01Eg141300.4.p	HB	TFF
SoffiXsponR570.01Ag077300.1.p	MYB	TFF
SoffiXsponR570.06Eg122900.1.p	AP2-EREBP	TFF
SoffiXsponR570.8_10Ag339900.1.p	CCAAT	TFF
SoffiXsponR570.01Cg055000.1.p	bHLH	TFF
SoffiXsponR570.07Cg173500.1.p	RWP-RK	TFF
SoffiXsponR570.8_10Ag238900.2.p	SET	OTR
SoffiXsponR570.05Bg246400.4.p	C2H2	TFF
SoffiXsponR570.04Ag217900.3.p	CCAAT	TFF
SoffiXsponR570.03Eg007200.6.p	Jumonji	OTR
SoffiXsponR570.04Cg037500.2.p	TRAF	OTR
SoffiXsponR570.04Fg160700.1.p	PHD	OTR
SoffiXsponR570.6_9Ag118600.2.p	SAP	TFF
SoffiXsponR570.04Ag225000.4.p	TRAF	OTR
SoffiXsponR570.1Z048100.2.p	HB	TFF
SoffiXsponR570.01Bg115300.2.p	GRAS	TFF
SoffiXsponR570.09Cg043200.1.p	ABI3VP1	TFF
SoffiXsponR570.01Ag264900.4.p	GRAS	TFF
SoffiXsponR570.06Eg132200.2.p	bZIP	TFF
SoffiXsponR570.07Dg095300.1.p	NAC	TFF
SoffiXsponR570.02Bg061600.1.p	zf-fF-X1	TFF
SoffiXsponR570.02Eg287500.1.p	WRKY	TFF
SoffiXsponR570.06Ag038000.1.p	MYB-related	TFF
SoffiXsponR570.01Dg096700.1.p	SAP	TFF
SoffiXsponR570.01Dg284700.1.p	GRAS	TFF
SoffiXsponR570.08Bg142600.1.p	bHLH	TFF
SoffiXsponR570.03Eg303300.1.p	NAC	TFF
SoffiXsponR570.08Bg062100.1.p	CCAAT	TFF
SoffiXsponR570.02Eg341900.1.p	ABI3VP1	TFF
SoffiXsponR570.07Eg128700.1.p	AP2-EREBP	TFF
SoffiXsponR570.10Dg186900.1.p	GRAS	TFF
SoffiXsponR570.02Gg009500.1.p	MYB	TFF
SoffiXsponR570.04Cg003800.1.p	GRAS	TFF
SoffiXsponR570.07Cg264700.1.p	Top	TFF
SoffiXsponR570.01Cg028900.2.p	bZIP	TFF
SoffiXsponR570.7_10Ag355800.4.p	MYB-related	TFF
SoffiXsponR570.09Cg034000.2.p	PHD	OTR
SoffiXsponR570.01Dg311400.1.p	MADS	TFF
SoffiXsponR570.03Dg175500.6.p	bHLH	TFF
SoffiXsponR570.05Ag273700.1.p	PHD	OTR
SoffiXsponR570.02Gg085600.1.p	PLATZ	TFF
SoffiXsponR570.01Dg151200.1.p	PLATZ	TFF
SoffiXsponR570.03Eg171900.1.p	ARF	TFF
SoffiXsponR570.02Ag203900.2.p	C3H	TFF
SoffiXsponR570.03Bg227000.1.p	zf-HD	TFF
SoffiXsponR570.04Bg006000.1.p	ABI3VP1	TFF
SoffiXsponR570.03Dg312900.1.p	MYB	TFF
SoffiXsponR570.02Cg076300.4.p	ABI3VP1	TFF
SoffiXsponR570.1Z112600.1.p	zf-LSD1	TFF
SoffiXsponR570.6_9Ag165600.8.p	bHLH	TFF
SoffiXsponR570.07Dg093100.1.p	NAC	TFF
SoffiXsponR570.8_10Ag250300.1.p	TCP	TFF
SoffiXsponR570.05Bg314100.2.p	GRAS	TFF
SoffiXsponR570.03Fg107300.1.p	bHLH	TFF
SoffiXsponR570.8_10Ag293100.1.p	MYB	TFF
SoffiXsponR570.03Eg183200.4.p	SET	OTR
SoffiXsponR570.06Eg123400.6.p	SWI/SNF-BAF60b	OTR
SoffiXsponR570.1Z276100.1.p	TFIID	TFF
SoffiXsponR570.05Dg320700.1.p	GRAS	TFF
SoffiXsponR570.06Cg004100.1.p	C3H	TFF
SoffiXsponR570.02Bg165200.1.p	Top	TFF
SoffiXsponR570.02Ag323900.1.p	WRKY	TFF
SoffiXsponR570.08Eg103700.1.p	AP2-EREBP	TFF
SoffiXsponR570.02Gg093100.1.p	MYB-related	TFF
SoffiXsponR570.05Eg066700.1.p	MADS	TFF
SoffiXsponR570.04Dg043000.2.p	PBF-2-like	TFF
SoffiXsponR570.02Ag277700.2.p	SWI/SNF-BAF60b	OTR
SoffiXsponR570.6_9Ag108700.1.p	MYB	TFF
SoffiXsponR570.3os2g008300.1.p	GeBP	TFF
SoffiXsponR570.09Dg089600.1.p	C2C2-Dof	TFF
SoffiXsponR570.1Z104300.1.p	C2C2-GATA	TFF
SoffiXsponR570.06Eg134300.1.p	MYB-related	TFF
SoffiXsponR570.10Eg130500.3.p	GRAS	TFF
SoffiXsponR570.04Ag065000.1.p	C2H2	TFF
SoffiXsponR570.6us88g096200.3.p	TUB	TFF
SoffiXsponR570.05Eg035500.1.p	Rcd1-like	OTR
SoffiXsponR570.05Cg344500.1.p	MYB	TFF
SoffiXsponR570.8_10Ag027100.3.p	TUB	TFF
SoffiXsponR570.03Bg147800.3.p	bHLH	TFF
SoffiXsponR570.04Ag017500.2.p	GRF	TFF
SoffiXsponR570.05Dg380100.1.p	C2C2-Dof	TFF
SoffiXsponR570.08Bg136500.1.p	MYB	TFF
SoffiXsponR570.7_10Ag356100.2.p	C3H	TFF
SoffiXsponR570.8_5Ag186300.2.p	TRAF	OTR
SoffiXsponR570.01Eg394400.1.p	CCAAT	TFF
SoffiXsponR570.02Ag378900.2.p	MYB-related	TFF
SoffiXsponR570.01Dg153000.2.p	MED26	OTR
SoffiXsponR570.8_10Ag198600.1.p	NAC	TFF
SoffiXsponR570.02Ag041600.1.p	WRKY	TFF
SoffiXsponR570.06Cg083200.1.p	mTERF	OTR
SoffiXsponR570.01Ag125800.4.p	GRAS	TFF
SoffiXsponR570.02Cg308700.1.p	bZIP	TFF
SoffiXsponR570.03Dg120300.1.p	MYB	TFF
SoffiXsponR570.05Bg140100.1.p	WRKY	TFF
SoffiXsponR570.02Fg325300.1.p	NAC	TFF
SoffiXsponR570.09Eg033900.1.p	WRKY	TFF
SoffiXsponR570.02Gg015500.1.p	GeBP	TFF
SoffiXsponR570.07Cg242600.1.p	AP2-EREBP	TFF
SoffiXsponR570.03Ag022500.2.p	GeBP	TFF
SoffiXsponR570.02Eg393200.1.p	MYB-related	TFF
SoffiXsponR570.07Ag163900.6.p	C2H2	TFF
SoffiXsponR570.01Cg045000.1.p	HB	TFF
